id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Nanochip Model,AutoTerrain Tread Count,Arakyd Vocabulator Model,Axial Piston Model,Polarity Sinks,InfoCore Size,Cranial Uplink Bandwidth,Sonoreceptors,Astrogation Buffer Length,Repulsorlift Motor HP,Productivity
40,Pullwaller Botberg,72.0,27.837981537290453,29.548673120443652,31.37232495959621,33.2979646312495,35.314878959767995,37.41261401737929,39.58097512417412,41.81002684810632,44.090093004992845,46.4117566585138,48.7658601202124,51.143504949494975,53.53605195363094,55.93512118775295,58.332591954856625,60.72060280580083,63.09155153930751,65.4380952019617,67.75315008821161,70.02989174036854,72.26175494860692,74.44243375096431,76.56588143334136,78.62631052950194,80.61819282107285,82.53625933754422,84.3755003562692,86.13116540246408,87.79876324920822,89.3740619174442,90.85308867597762,92.2321300414773,93.50773177847512,94.67669889936609,95.73609566440837,96.6832455817232,97.51573140729495,98.23139514497116,98.82833804646242,99.3049206113425,99.65976258704826,99.89174296887973,100.0,99.98393117143529,99.84319322207497,99.57770213867153,99.18763315584057,98.67342075606076,98.03575866967404,97.27559987488536,96.39415659776279,95.3929003122375,94.2735617401039,93.03813085101942,91.6888568625046,90.22824823994321,88.65907269658203,86.984357193531,85.2073879397632,83.33171039211483,81.36112925528519,79.29970848183672,77.15177127219496,74.92190007464863,72.61493658534943,70.2359817483124,67.79039575541547,65.28379804639994,62.72206730886998,60.11134147829307,57.458017737999675,54.76875251918353,52.05046150090132,49.310319610073044,46.55576102148164,43.794479157773296,41.03442668945729,38.28381553490585,35.551116860354746,32.845061079902365,30.17463785551062,27.549096097004348,24.977943962071464,22.470948856263195,20.03813743299365,17.68979559354041,15.436468487043637,13.288960510507266,11.258335308797934,9.355915774645263,7.593284048642565,5.982281519245552,4.535008822773819,3.263825843409434,2.1813517131981337,1.3004648120481144,0.6343027677314482,0.1962624558828074,0.0,0.05943077144441677,model A,0.5821026318321383,zeta,v0.5,0.7141945067185498,-0.7279000902297508,-0.11492742071969309,-0.21821802056056974,23.0,52.0,46.05525774707138
41,Excaminer Boterson,90.0,100.0,91.53246353488144,83.85181159697014,76.92152332887943,70.70578353810781,65.16948269703896,60.27821694294172,55.99828807797012,52.29670356916333,49.14117654844572,46.50012581262679,44.342675823401265,42.63865670734897,41.358604255934985,40.47375992550947,39.95607083730783,39.77818977745059,39.91347519694347,40.33599121167736,41.02050760242829,41.942499814857484,43.078148959511374,44.40434181182148,45.898670812104584,47.53943406556249,49.30563534228236,51.17698407723643,53.13389537028207,55.1574899861619,57.22959435450362,59.332740569820174,61.45016639150972,63.565815243855376,65.6643362160257,67.73108406207427,69.75211920093976,71.71420771644621,73.60482135730273,75.41213753710355,77.12503933432816,78.73311549234107,80.22666041939226,81.59667418861648,82.834862538034,83.93363687055022,84.88611425395523,85.68611742092503,86.32817476902038,86.80752036068695,87.12009392325628,87.26254084894461,87.2322121948532,87.02716468296889,86.64616070016336,86.08866829819377,85.35486119370222,84.44561876821604,83.36252606814789,82.10787380479513,80.68465835434093,79.09658175785303,77.34805172128483,75.4441816154744,73.39079047614564,71.1944030039069,68.86224956425218,66.40226618756067,63.82309456909652,61.13408206900902,58.345281712332465,55.46745218898723,52.51205785377703,49.491268726393436,46.41796049141046,43.30571449828947,40.16881776137489,37.02226295989834,33.88174843797541,30.763678204607224,27.685161933679947,24.664014963965016,21.718758299119493,18.868618607683977,16.133528223086646,13.53412514363842,11.09175303253813,8.828461217866337,6.7670046925920655,4.930844114567321,3.3441458065306544,2.03178175610438,1.0193296157972649,0.3330727030031027,0.0,0.047806153951487976,0.5048914769073601,1.4003619458007184,2.764029202451856,4.626410553564516,7.018728970728873,model C,0.6082582686221881,kappa,v1.5,0.6102746685251867,-0.5986360500721819,-0.33263659419253927,-0.2183513750917398,33.0,94.0,-64.4939352198131
42,Rockborer Botberg,27.0,40.62572572571338,38.43814918094455,36.714712851472676,35.42783877933686,34.55055068870727,34.05647398588502,33.91983575930228,34.11546477952221,34.618791499239,35.40584805327781,36.45326825859483,37.738287614277276,39.238743301543344,40.933074183742264,42.80032080635424,44.82012539699054,46.97273186539338,49.23898580343603,51.60033448512276,54.03882686658882,56.537113586100496,59.07844696405509,61.64668100298088,64.22627138753721,66.80227548451435,69.36035234283366,71.88676269354747,74.36836894983911,76.79263520702295,79.14762724254435,81.42201251597963,83.60506016903628,85.68664102555258,87.65722759149799,89.50789405497288,91.23031628620866,92.81677183756784,94.26013994354373,95.55390152076087,96.69213916797472,97.66953716607165,98.48138147806917,99.12355974911573,99.59256130649091,99.88547715960514,100.0,99.93442420134781,99.68764581945227,99.25916259224788,98.6490739398002,97.85808096430574,96.88748645009201,95.73919486361774,94.41571235347224,92.92014675037643,91.25620756718178,89.42820599887067,87.44105492255697,85.30026889748522,83.01196416503116,80.58285864870129,78.02027195413316,75.33212536909578,72.52694186348839,69.6138460893421,66.60256438081824,63.50342475420977,60.327356907940185,57.08589222256426,53.791163760767866,50.45590626736737,47.0934561693111,43.71775157567715,40.34333227767576,36.98533974864745,33.65951714406397,30.382209301528395,27.170362740774245,24.04152566366631,21.0138479542007,18.10608117850396,15.337578584833897,12.728295103579326,10.298787347260449,8.070213610527798,6.0643338701635425,4.303509785079906,2.810704696321461,1.609483627062717,0.7240132826099616,0.17906205039974055,0.0,0.21279888310962955,0.8440321335589301,1.9208748673088842,3.4711038824506644,5.523097659207641,8.105836359934154,11.248901829114788,14.982477593365978,model E,0.6077927826610703,zeta,v1.5,0.5350619629398496,-0.5365531091799476,-0.33011903447264923,-0.3843566832750328,39.0,97.0,-63.882394512854546
43,Rockminer Botsky Jr.,34.0,0.0,5.893082429517273,11.558744307219056,17.00160416833928,22.22623714735823,27.237174978002543,32.03890599324522,36.6358751253056,41.03248390564937,45.2330904649886,49.24200953328165,53.063512439733316,56.70182711279469,60.16113808016319,63.44558646878268,66.55927000484328,69.50624301378153,72.29051642028026,74.9160577482687,77.38679112092245,79.70659726066339,81.8793134891598,83.90873372732632,85.7986084953239,87.55264491255993,89.17450669768802,90.6678141686082,92.03614424246692,93.28303043565688,94.41196286381715,95.42638824183321,96.32970988383686,97.12528770320617,97.81643821256571,98.40643452378632,98.89850634798516,99.29583999552582,99.6015783760182,99.81882099831857,99.95062397052949,100.0,99.96991839332533,99.86330505634722,99.68304249415364,99.43196981107899,99.11288271070393,98.72853349585564,98.28163106860742,97.77484093027917,97.21078518143696,96.59204252189326,95.921148250707,95.20059426618317,94.4328290658735,93.62025774657585,92.76524200433433,91.87010013443968,90.93710703142874,89.96849418908495,88.96644970043785,87.93311825776343,86.87060115258409,85.78095627566859,84.66619811703193,83.52829776593545,82.36918291088706,81.19073783964079,79.99480343919711,78.78317719580285,77.55761319495122,76.3198221213816,75.07147125908007,73.8141844912787,72.54954230045628,71.27908176833746,70.0042965758937,68.72663700334259,67.44750993014812,66.16827883502063,64.89026379591677,63.61474149003977,62.34294519383874,61.07606478300968,59.81524673249454,58.561594116481906,57.31616660840648,56.07998048094939,54.85400860603824,53.639180454846766,52.43638209779533,51.24645620455048,50.07020204402498,48.90837548437833,47.76168899301587,46.63081163658981,45.51636908099838,44.41894359138646,43.33907403214468,42.277255866910615,41.23394115856827,model A,0.7627261590798464,alpha,v1.0,0.9618023701165199,-0.9651008731045154,0.10473711540409447,0.06606001874683529,97.0,88.0,-86.29069979466709
44,Waterminer Botski,53.0,60.82022694258966,57.26356450971169,54.22969497585463,51.68980637326431,49.61569378302677,47.979759335068266,46.755012208155286,45.91506862989452,45.43415187673291,45.2870922739576,45.44932719569594,45.89690106491556,46.60646535342426,47.55527858187008,48.72120631974126,50.08272118536632,51.618902845913915,53.30943801739302,55.13462046465275,57.0753510013825,59.11313749011185,61.23009484221061,63.40894501788884,65.6330170261968,67.88624692502493,70.15317782110397,72.41895987000481,74.66935027613864,76.89071329275684,79.07002022195097,81.19484941465284,83.25338627063451,85.23442323850824,87.1273598157265,88.92220254858202,90.60956503220766,92.18066791057663,93.62733887650228,94.9420126716382,96.11773108647822,97.14814296035635,98.0275041814469,98.75067768676435,99.31313346216326,99.71094854233878,99.9408070108259,100.0,99.88642569107674,99.59858931411193,99.13560314800148,98.49718652048183,97.68366580812943,96.69597443636097,95.53565287943324,94.20484866044346,92.70631635132908,91.04341757286763,89.22012099467688,87.241002335215,85.11124436178011,82.83663689051089,80.42357678638577,77.87906796322397,75.21072138368423,72.42675505926634,69.53599405030974,66.54787046599407,63.472423464339535,60.320299252206624,57.10275108529537,53.83163926814692,50.51943115414181,47.17920114550117,43.824630693286714,40.47000829739974,37.13022950658213,33.820796918416065,30.55782017932393,27.358015984567785,24.238708078250617,21.217827253315242,18.313911351544913,15.546105263562392,12.934160928832409,10.498437335657616,8.259900521182901,6.240123571392578,4.461286621110521,2.9461768540017075,1.7181885025710872,0.8013228481635061,0.22018822096430005,0.0,0.16658061313552183,0.7463595370772045,1.766373297370915,3.2542654684038483,5.238286673402393,7.747294584433087,10.81075392240344,model A,0.30015707704104533,gamma,windows 2000,0.31293402788956404,-0.3253951514638393,-0.5459271765274958,-0.5872550736985516,60.0,7.0,41.8833954132251
45,Pullborer Botsky I,67.0,0.0,9.612880801822609,18.615100516414977,27.02699183679632,34.868575010113574,42.15955783764135,48.91933567478195,55.166991431065405,60.92129557014939,66.20070610981932,71.02336862198828,75.40711623269708,79.36946962211418,82.92763702453576,86.09851422838571,88.89868457621562,91.3444189647047,93.45167584465995,95.23610122101601,96.71302865283525,97.89747925330771,98.80416168975111,99.44747218361094,99.8414945104603,100.0,99.93644753605861,99.6639835565923,99.19544205368503,98.54334457354841,97.71990021652174,96.73700563707196,95.60624504379385,94.33889019940976,92.94590042076976,91.43792257885171,89.82529109876101,88.11802795973087,86.32584269512212,84.45813239242344,82.52398169325093,80.53216279334863,78.49113544258823,76.409046944969,74.29373215861804,72.15271349578997,69.99320092286739,67.82209196036028,65.64597168290663,63.471112719271794,61.30347525234896,59.148707019159275,57.01214331085113,54.898806972700896,52.81340840411255,50.76034555861777,48.74370394387606,46.76725662167439,44.8344642079275,42.94847487267798,41.11212434009586,39.3279358884792,37.59812035025334,35.92457611197175,34.30888911431511,32.752332852092174,31.255868374239647,29.820144283820916,28.44549673802807,27.131949448180652,25.87921367972551,24.68668825223757,23.5534595394196,22.47830146910124,21.459675523241074,20.495730737923978,19.58430370336379,18.722918563901498,17.908787018005007,17.138808318272194,16.40956927142559,15.717344238317871,15.05809513392801,14.427471427363622,13.820810141859392,13.23313585477768,12.659160697609048,12.09328435597125,11.529594069610074,10.96186463239849,10.383558392337845,9.787825251556313,9.167502666311709,8.515115646986523,7.822876758093986,7.082686118272124,6.286131400289582,5.424487831039748,4.488718191546686,3.46947281695991,2.357089596557567,model A,0.4512002840309087,gamma,windows 2000,0.18323739643625042,-0.18171523472128853,-0.47777071731995435,-0.48498655645154876,97.0,66.0,-37.40500863600076
46,Pulllift Botson,49.0,37.92862006241009,45.48863629077954,52.42465890982398,58.76495654549247,64.5372151818993,69.76853816132402,74.48544618421143,78.7138773091716,82.47918695297982,85.80614789057668,88.718950255068,91.24120153772482,93.3959265879835,95.20556761344558,96.69198417987789,97.87645321121255,98.77966898954688,99.42174315514345,99.82220470643014,100.0,99.9734927506114,99.76046403118796,99.3781122728185,98.84305326475713,98.17132015442324,97.37836344740141,96.47905100744151,95.4876680564587,94.41791717453332,93.28291829991099,92.09520872900262,90.8667431163843,89.60889347479745,88.33244917514868,87.0476169465099,85.76402087611831,84.49070240937621,83.23612034985122,82.00815085927636,80.8140874575498,79.66064102273486,78.55393979106017,77.49952935691977,76.50237267287272,75.56685004964353,74.69675915612181,73.8953150193625,73.16515002458584,72.50831391517728,71.92627379268734,71.419914116832,70.98953670549263,70.63486073471555,70.35502273871246,70.14857660986036,70.01349359870142,69.9471623139432,69.94638872245824,70.00739614928462,70.12582527762538,70.29673414884931,70.5145981624899,70.77331007624599,71.06618000598229,71.38593542572782,71.72472116767753,72.07409942219152,72.42504973779464,72.76796902117772,73.09267153719652,73.388388908872,73.64377011739032,73.84688150210296,73.98520676052681,74.04564694834386,74.01452047940145,73.87756312571182,73.61992801745312,73.22618564296792,72.68032384876493,71.96574783951718,71.0652801780641,69.96116078540938,68.63504694072253,67.06801328133764,65.24055180275464,63.13257185863902,60.723400160820916,57.991780779295865,54.91587514222432,51.47326203593242,47.640937604912,43.395315351819015,38.71222613747572,33.56691818086881,27.934057059151268,21.787725707639947,15.101424419818112,7.84807084733382,0.0,model A,0.5357421034101902,gamma,windows 2000,0.21864583398645937,-0.20438065166692188,-0.5550963756390576,-0.6342839487717075,98.0,73.0,-67.16510827051874
47,Thumpwalker Botson,45.0,75.57414932224322,79.63987769130179,83.26274899745188,86.46538933529338,89.2699257361134,91.69798616788604,93.77069953527261,95.50869567962135,96.93210537896775,98.06056034803427,98.91319323823055,99.5086376376532,99.86502807108609,100.0,99.93068982255295,99.67373487358992,99.24527342464313,98.66094468393173,97.93588879636205,97.0847468435275,96.12166084370858,95.06027375187286,93.91372945967501,92.6946727954568,91.41524952424709,90.08710634776182,88.72139090440396,87.32875176926372,85.91933845411825,84.50280140743186,83.08829201435597,81.68446259672899,80.29946641307659,78.94095765861134,77.61609146523298,76.33152390152843,75.09341197277159,73.90741362092342,72.77868772463204,71.7118940992327,70.71119349674765,69.78024760588629,68.92221905204502,68.13977139730753,67.4350691404443,66.8097777169131,66.26506349885885,65.80159379511336,65.4195368511957,65.1185618493119,64.89783890835524,64.7560390839059,64.69133436823128,64.70139769028582,64.78340291571101,64.93402484683558,65.14943922267511,65.42532271893259,65.75685294799781,66.1387084589478,66.56506873754657,67.0296142062454,67.5255262241824,68.04548708718302,68.58168002775969,69.12578921511191,69.66899975512628,70.2019976903766,70.7149700001236,71.19760460031505,71.6390903435862,72.02811701925886,72.35287535334224,72.60105700853265,72.75985458421334,72.81596161645486,72.75557257801465,72.56438287833727,72.22758886355442,71.7298878164849,71.05547795663479,70.18805844019673,69.11082936005086,67.80649174576429,66.25724756359143,64.44479971647357,62.350352044038836,59.954609322602934,57.23777726516851,54.179562521425154,50.759172677749845,46.95531625720592,42.746202719544904,38.10954246120439,33.022546815310086,27.461928051673475,21.403899376794197,14.824174933858512,7.69796980274023,0.0,model C,0.3727977199373632,zeta,v1.5,0.6835387862233959,-0.6800981077793425,-0.36031492534012466,-0.3453314522229936,20.0,89.0,-10.339297103219778
48,Rockvator Botchik,28.0,57.22562242244622,62.1551527472641,66.69650098972369,70.86692148689372,74.68330503528323,78.16217889084155,81.31970676895831,84.17168884446346,86.73356175162719,89.02039858416013,91.04690889521305,92.82743869737713,94.37597046268382,95.70612312260486,96.8311520680523,97.76394914937853,98.51704267637618,99.10259741827822,99.53241460375789,99.81793192092874,99.97022351734473,100.0,99.91760843532894,99.73303234920643,99.45589172694746,99.09544301330749,98.66057911248214,98.15982938810743,97.60135966325963,96.99297222045534,96.34210580165146,95.65583560824517,94.94087330107396,94.20356700041565,93.44990128598835,92.6854971969504,91.91561223190055,91.14514034887789,90.3786119653616,89.62019395827132,88.87368966396704,88.1425388782489,87.42981785635746,86.73823931297355,86.07015242221827,85.42754281765306,84.81203259227958,84.22488029854,83.66698094831658,83.13886601293198,82.64070342314909,82.17229756917118,81.73308930064182,81.32215592664488,80.93821121570438,80.5796053957849,80.24432515429109,79.92999363806813,79.63387045340129,79.35285166601619,79.08346980107905,78.82189384319588,78.5639292364132,78.30501788421806,78.04023814953754,77.76430485473912,77.47156928163069,77.15601917146022,76.81127872491604,76.43060860212694,76.00690592266182,75.53270426553004,75.00017366918121,74.40112063150531,73.72698810983219,72.9688555209327,72.1174387410175,71.16309010573768,70.09579841018477,68.90518890889018,67.58052331582624,66.11069980440524,64.48425300747957,62.68935401734238,60.71381038572673,58.54506612380618,56.1702017021947,53.575934050946415,50.74861655955543,47.674239076956646,44.33842791152525,40.72644583107645,36.823192062865864,32.6132022935894,28.08064866938348,23.209339795824384,17.98272073792919,12.383873020155365,6.395514626399472,0.0,model E,0.6692167667836374,beta,v0.5,0.8371951660114954,-0.8547322835046879,0.03891057441830226,-0.08809366068299729,50.0,78.0,-58.94645063399537
49,Stonevator Botberg,64.0,0.0,5.0257645571262906,9.925619926992162,14.698403149401523,19.34304592538473,23.858574617198578,28.244110248326297,32.49886850347756,36.6221597285885,40.61338893082166,44.47205577856604,48.197754601437076,51.790174390276654,55.249098797153096,58.574406135361166,61.76606937942205,64.82415616508341,67.74882878931932,70.54034421033029,73.1990540475433,75.72540458161178,78.11993675441555,80.38328616906088,82.51618308988051,84.51945244243365,86.39401381350586,88.14088145110924,89.76116426448222,91.25606582408976,92.62688436162327,93.87501277000051,95.00193860336577,96.00924407708973,96.89860606776953,97.67179611322874,98.33068041251738,98.87721982591194,99.3134698749153,99.64158074225674,99.86379727189212,99.98245896900369,100.0,99.91894919251621,99.74193003541392,99.47166067878103,99.11095393393201,98.66271727340774,98.12995283097547,97.51575740162902,96.82332244158852,96.05593406830063,95.21697306043842,94.3099148579014,93.3383295618155,92.30588193453318,91.2163313996332,90.07353204192086,88.8814326074279,87.64407650341244,86.36560179835911,85.05024122197891,83.70232216520935,82.32626668021435,80.92659148038425,79.50790794033588,78.07492209591244,76.63243464418368,75.18534094344565,73.73863101322098,72.29738953425864,70.86679584853401,69.4521239592491,68.0587425308322,66.69211488893805,65.35779902044786,64.0614475734693,62.80880785733649,61.60572184260991,60.45812616107655,59.37205210574985,58.35362563086962,57.409067351902074,56.54469254554023,55.76691114970289,55.08222776353598,54.497241647411386,54.018646722927684,53.65323157290993,53.4078794414092,53.28956823370359,53.3053705162972,53.46245351692078,53.76807912453149,54.22960388931294,54.85447902267509,55.65025039725453,56.62455854691392,57.785138666742895,59.139820613057104,60.69652890339881,model C,0.7755039124809074,alpha,v1.0,0.9915732078933963,-0.9711991523114051,0.1992076866297986,0.2499476231742756,13.0,11.0,51.393552946329436
50,Thumpborer Botson,26.0,57.52581427938388,47.88711243076818,39.314205124048556,31.75496888357834,25.15832317616554,19.474230411072835,14.653695940017592,10.648768057171846,7.41253799916234,4.899139945070477,3.063751016432322,1.8625912772386688,1.2529237339349466,1.19305433542128,1.6423319730524795,2.561148480638021,3.910938634442081,5.654180153183487,7.754393698035768,10.17614287262716,12.8850342230405,15.847717237813386,19.031884347938018,22.406270926861346,25.940655290485005,29.60585869716524,33.373745347713005,37.217222385393995,41.11023989592853,45.02779090749155,48.94591139071275,52.84168025867658,56.69321936692199,60.479693513442676,64.18131043868718,67.77932082555844,71.25601829941428,74.59473942806709,77.77986372178408,80.7968136332871,83.63205455775254,86.27309483281147,88.70848573854988,90.92782149750822,92.92173927468161,94.68191917752023,96.20108425592834,97.47300050226532,98.492476851345,99.25536518043616,99.75856030926172,100.0,99.97866495728371,99.69457882819972,99.1488082022904,98.3434626115522,97.28169453043691,95.96769937584986,94.40671550715244,92.60502422615967,90.5699497771417,88.30985934682343,85.83416306438436,83.1533140014583,80.27880817213403,77.22318453295536,74.00002498292,70.62395436348133,67.11064045854678,63.47679399447793,59.74016864009237,55.919561006661425,52.034810647911065,48.10680006002283,44.15745468163168,40.20974289382814,36.287676020157164,32.41630832661823,28.62173702166621,24.93110225620983,21.37258712361261,17.975417659692468,14.769862842723292,11.787234593432212,9.059887775001918,6.621220193069926,4.5056725957270825,2.748728673520107,1.3869150594502742,0.4578013289733636,0.0,0.05316653289486132,0.657999330477917,1.8562397380243418,3.6906720432626576,6.205123476376908,9.44446421000545,13.454607359242033,18.28250898163387,23.976168077185132,model C,0.7085659406089014,beta,v0.5,0.8257069288404859,-0.8385763403173289,-0.05810605191434237,-0.12633381133807964,84.0,64.0,-7.597303170570868
51,Waterwaller Botsky Jr.,31.0,0.0,8.06113393799772,15.68969772764496,22.89816173862219,29.69883959167686,36.10388815862336,42.12530756234303,47.77494117678416,53.06447562696197,58.00544078895867,62.60920978992338,66.8869990080722,70.84986807268811,74.50871986412115,77.87430051378824,80.95719940417322,83.76784916882697,86.31652569236724,88.61334811047877,90.6682788099132,92.4911234284892,94.09153085509232,95.47899322967505,96.66284594325695,97.65226763792431,98.45628020683063,99.08374879419615,99.54338179530816,99.84373085652088,99.99319087525546,100.0,99.8722396303096,99.61783441680625,99.2445522611789,98.7600043161835,98.17164498564284,97.48677192444683,96.71252603855207,95.85589148498244,94.92369567182848,93.92260925824785,92.859146154465,91.73966352177159,90.57036177252591,89.35728457015344,88.10631882914659,86.82319471506456,85.51348564453363,84.18260828524694,82.8358225559647,81.47823162651402,80.11478191778889,78.75026310175036,77.38930810142622,76.03639309091147,74.69583749536804,73.37180399102449,72.06829850517677,70.78917021618732,69.53811155348615,68.31865819756948,67.13418908000104,65.98792638341112,64.88293554149737,63.82212523902413,62.80824741182255,61.84389724679104,60.93151318189486,60.0733769061661,59.271613359703856,58.5281907336744,57.844920470310576,57.22345726291231,56.665299055846596,56.17178704454736,55.74410567551528,55.38328264631828,55.090188905590956,54.86553865303495,54.709889339419014,54.62364166657849,54.607039587416054,54.66017030590123,54.782964277070214,54.975195207026694,55.23648005294057,55.56627902304925,55.963895576656995,56.42847642413518,56.9590115269214,57.55433409752102,58.21312059950587,58.93389074751511,59.71500750725458,60.55467709549686,61.45094898008207,62.40171587991703,63.40471376497527,64.45752185629703,65.55756262599061,model C,0.657486135160034,gamma,windows 2000,0.4704444719990706,-0.47499743655514537,-0.45674668195887336,-0.4408058488416791,77.0,6.0,41.85256347498093
52,Waterwalker Botberg II,90.0,75.34348797083507,71.1247655631126,67.48338020477614,64.38658174611585,61.80234036654879,59.69934657461866,58.047011207996015,56.81546543347811,55.975560746989004,55.498868973579526,55.35768226742724,55.525013111836486,55.97459431923838,56.6808790311908,57.61904071837836,58.76497318061246,60.09529054683129,61.58732727509977,63.219138152609574,64.96949829567917,66.81790314975382,68.74456848940547,70.73043041833287,72.75714536936158,74.80709010444382,76.86336171465868,78.90977762021193,80.9308755704362,82.91191364379078,84.83887024786183,86.69844411936214,88.47805432413142,90.16584025713604,91.75066164246918,93.22209853335069,94.57045131212733,95.78674069027255,96.86270770838661,97.79081373619636,98.56424047255568,99.17688994544504,99.62338451197178,99.89906685836975,100.0,99.92296728134993,99.665472376034,99.2257392867932,98.6027123454955,97.7960562131354,96.80615587983444,95.63411666484075,94.28176421652915,92.75164451240133,91.04702385908597,89.17188889233807,87.13094657703964,84.92962420719931,82.57406940595293,80.07115012556265,77.42845464741738,74.65429158203283,71.75768986905182,68.74839877724382,65.63688790450418,62.43434717785662,59.15268685345049,55.80453751656223,52.4032500815945,48.96289579207772,45.498266220668754,42.024873269150625,38.558949168433585,35.11744647855478,31.718038088677762,28.379117217093263,25.119797411218602,21.95991254759746,18.92001683190098,16.021384798926718,13.286011312598703,10.736611565968376,8.396621081213206,6.290195709638202,4.442211631674741,2.8782653568806325,1.624673723941191,0.7084739006675994,0.1574233839988417,0.0,0.26540190386272844,0.9835475799062132,2.1850758415754186,3.9013458314431233,6.164437021208344,9.007149211696504,12.463002532860518,16.56623744378017,21.351814732660245,26.855415516834107,33.11344124276216,model A,0.8501936206096065,beta,v1.0,0.9707886250078581,-0.986557052077665,-0.009892538670855267,0.11231701763403477,89.0,34.0,18.263399585153493
53,Fireborer Botberg II,37.0,0.0,3.294787809462955,6.57094796857797,9.825689258447373,13.0562758551693,16.26002732983772,19.434318648542405,22.576580172368956,25.6842976573988,28.75501225470917,31.786320510373105,34.77587436545951,37.721381156033054,40.62060361315425,43.471359862879446,46.27152342626078,49.01902321934621,51.711843553179534,54.348024133800365,56.92566006224412,59.44290183454204,61.89795534172118,64.28908186980443,66.61459809981051,68.87287610775391,71.06234336464497,73.18148273648985,75.22883248429054,77.20298626404481,79.10259312674629,80.92635751838438,82.67303927994438,84.34145364740732,85.9304712517501,87.43901811894543,88.86607566996182,90.21068072076363,91.47192548231104,92.64895756055999,93.74097995646228,94.74725106596557,95.66708468001329,96.49984998454467,97.24497156049479,97.90192938379457,98.47025882537068,98.94955065114571,99.33945102203795,99.63966149396161,99.84993901782666,99.97009593953892,100.0,99.93957433510737,99.78879747575425,99.54770334782977,99.21638127221878,98.79497596480205,98.28368753645609,97.68277149305328,96.99253873546175,96.21335555954553,95.34564365616444,94.38988011117408,93.34659740542594,92.2163834147673,90.99988141004116,89.69779005708651,88.31086341673804,86.83991094482634,85.28579749217775,83.64944330461438,81.93182402295433,80.13397068301141,78.25696971559519,76.30196294651121,74.2701475965607,72.16277628154076,69.9811570122443,67.72665319446003,65.40068362897262,63.00472251156227,60.540299433005295,58.00899937907368,55.412462730535196,52.752385263153535,50.030518147688156,47.248667949894326,44.40869663052311,41.51252154532157,38.562115445032255,35.55950647539389,32.506778177140774,29.406069486003084,26.25957473270686,23.069543642973965,19.83828133752202,16.56814833206442,13.261560537310643,9.920989258965646,6.548961197730427,model C,0.6909924076471715,zeta,v0.5,0.6927515432535347,-0.700973219956321,-0.1135997249516012,-0.18277129138464537,48.0,35.0,72.78046835480714
54,Excadigger Botchik,22.0,51.24662741566696,43.399304391257566,36.440876970037266,30.328416934218026,25.019834009360792,20.473875864375387,16.65012811152062,13.509014306404197,11.011795947982778,9.120572478561945,7.798281283796219,7.008697692689066,6.7164349775928445,6.886944354208896,7.486514981587476,8.482273962127765,9.84218634157789,11.535055109034888,13.530521196944765,15.799063481102435,18.311998780651763,21.041481858085508,23.960505419245425,27.042900113322123,30.263334532855247,33.59731521373327,37.021186635193715,40.51213121982288,44.04816933355615,47.608159285677736,51.17179732882089,54.71961765896772,58.2329924154492,61.69413168094545,65.08608348148526,68.39273378644657,71.5988065085561,74.68986350388967,77.65230457187184,80.47336745527632,83.1411278402255,85.64449935619095,87.97323357599302,90.117920015801,92.06998613513308,93.82169733685667,95.36615696718766,96.6973063156912,97.8099246152815,98.69962904222096,99.36287471612204,99.79695469994503,100.0,99.97097956594537,99.709700290789,99.21680701088704,98.49378250594533,97.54294749901807,96.36746065650857,94.97131858816907,93.35935584710106,91.53724492975402,89.51149627592781,87.28945826876992,84.8793172347772,82.29009744379589,79.53166110902062,76.61470838699492,73.55077737761198,70.35224412411253,67.0323226130875,63.60506477447717,60.08536048156855,56.48893755099989,52.83236174275749,49.133036760175536,45.409204249939286,41.67994380208143,37.96517294998377,34.285647170377345,30.662959883342268,27.119542452306582,23.67866418404926,20.364432328695873,17.20179207972225,14.216526573953296,11.435256891562256,8.885442056070968,6.5953790343518435,4.594202736624701,2.911886016458393,1.5792396707709382,0.6279124398304325,0.09039100725202018,0.0,0.39090198839019086,1.2980974860834844,2.7574249500924077,4.805560780778059,7.48001932184912,model A,0.5063340931060032,alpha,v1.0,0.9340729272170765,-0.9614606022647586,0.2552827540157895,0.2877768639932345,78.0,14.0,54.46267431035386
