id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Arakyd Vocabulator Model,Cranial Uplink Bandwidth,Axial Piston Model,Nanochip Model,Astrogation Buffer Length,Polarity Sinks,InfoCore Size,AutoTerrain Tread Count,Sonoreceptors,Repulsorlift Motor HP,Productivity
34,Stonehauler Boterson,42.0,31.044928923338684,41.757650394182455,51.389829773195174,59.99170118148955,67.61252079887615,74.3005668638631,80.10313967365641,85.0665615841598,89.23617700997465,92.65635242440015,95.37047635943323,97.4209594057685,98.84923421279838,99.6957554886129,100.0,99.80046657244517,99.1346760901318,98.03917149594095,96.54951779145134,94.70030203693956,92.52513335137988,90.05664291244427,87.32648395650243,84.36533177862191,81.20288373256788,77.86785923080328,74.38799974448878,70.79006880348277,67.09985199634147,63.34215697031876,59.54081343136619,55.718673144133135,51.89760993196684,48.098519676911884,44.341320319711016,40.64495185980447,37.02737635533032,33.505577923124214,30.095562738719916,26.812359036348436,23.670017108938783,20.681609308117782,17.859230044209927,15.213995786237216,12.7560450619197,10.494538457674992,8.437658618618528,6.592610248563413,4.965620110020547,3.5619370241984036,2.3858318710034654,1.440597589039845,0.7285491756092274,0.25102368671129865,0.008380237043194362,0.0,0.22428620767460608,0.6786641508571563,1.3595811790361365,2.26250670039767,3.3819321818248738,4.711371148899988,6.243359185901588,7.969453935806631,9.880235100289939,11.965304439723942,14.213285773178589,16.611824978421534,19.147589991919055,21.806270808833666,24.57257948302711,27.43025012705736,30.36203891218165,33.34972406835418,36.374105884227035,39.41500670714934,42.45127094316933,45.46076505703158,48.420377572179405,51.30601907075325,54.09262219359178,56.75414164023134,59.263554168905166,61.59285859654543,63.713075798780785,65.59424870993885,67.20544232304519,68.5147436898212,69.48926192068755,70.09512818476257,70.29749570986192,70.06053978249874,69.34745774788482,68.12046900992841,66.34081503123717,63.9687593331146,60.96358749556369,57.283607157284266,52.886148015673385,47.727561826826715,model A,0.5703893488854732,kappa,v0.5,-0.45630815665141955,-0.41318156200665895,-0.018602919788838213,-0.04874569933921827,78.0,15.0,-37.64675862437302
35,Waterpulverizer Botchik,77.0,98.80276836651605,99.55506523727924,99.94727751874683,100.0,99.73340082803858,99.16722150778102,98.32077690206434,97.21295523164414,95.86221807519473,94.28660036930891,92.50371040849818,90.53072984519257,88.38441368974075,86.08109031041003,83.63666143338627,81.06660214277396,78.3859608805962,75.60935944679467,72.75099299922972,69.82463005368021,66.84361248384371,63.82085552133633,60.7688477556928,57.69965113436645,54.62490096272925,51.555805904071725,48.50314797960304,45.477282568450974,42.48813840766189,39.54521759220077,36.657595574951166,33.83392116671531,31.08241653621397,28.41087721008658,25.82667207289109,23.336743367104145,20.947606693120978,18.66535100925543,16.495638631739894,14.443705234725432,12.51435985028167,10.711984868396868,9.040536036977914,7.503542461850257,6.104106606757961,4.844904293363643,3.7281847012486735,2.7557703679129633,1.9290571887748604,1.2490144171716522,0.7161846643589351,0.33068389951103144,0.09220144972089993,0.0,0.05291559327852847,0.2493576304052506,0.5873088701474101,1.0643254291910214,1.677536782140702,2.4236457615194116,3.2989285577692193,4.299234719250291,5.419987152241571,6.656182120940972,8.002389247464238,9.45275151184637,11.000985252040998,12.640380163919861,14.363799301273646,16.163679075811597,18.03202925716145,19.96043297286984,21.940046708401724,23.961600307140614,26.01539697038891,28.091313257367577,30.178799085215836,32.266877728992164,34.344145821672726,36.39877335415309,38.41850367524724,40.3906534916873,42.302112868124944,44.13934522712958,45.888387349189244,47.53484937271129,49.063914794021315,50.460340467362904,51.708456604899354,52.79216677671198,53.69494791080046,54.39985029308326,54.889497567397974,55.14608673550019,55.151388157064495,54.886745549683056,54.33307598886851,53.47086990805081,52.28019109857798,50.74067670971844,model B,0.2481104693753609,beta,v0.5,-0.77,-0.7820261643896397,-0.3509288761221999,-0.2920381970976178,60.0,50.0,-18.207854614566244
36,Pullwaller Botsky,52.0,0.0,6.55385711505298,12.539869241547013,17.9825029367061,22.90579128063907,27.333333876339587,31.288296849686105,34.79341284944194,37.87098104725519,40.54286713765883,42.83050333807061,44.754888388793134,46.33658755301383,47.595732616804895,48.552021889123466,49.22472020181137,49.63265890959534,49.79423589008692,49.72741554378246,49.449728794063155,48.97827308719501,48.32971239232884,47.520277201500335,46.56576452962993,45.48153791452298,44.28252741686957,42.983229620244664,41.59770763110805,40.1395910788043,38.62207611556286,37.05792541649798,35.45946817960871,33.83860012577895,32.20678349877741,30.575047065257632,28.953986114758013,27.35376245970171,25.78410443539678,24.25430690003597,22.773231234696993,21.349305343342348,19.990523652819334,18.704447112860038,17.498203196081537,16.378485897985477,15.351555736958472,14.42323975427208,13.598931514082402,12.883591103430641,12.281745132242548,11.797486733328899,11.434475562385376,11.19593779799212,11.084666141614608,11.103019817602542,11.252924573190986,11.535872678499514,11.952922926532597,12.504700633179622,13.191397637214624,14.012772300296723,14.968149506969604,16.056420664661683,17.276043703686735,18.62504307724291,20.101009761413184,21.70110125516554,23.422041580352637,25.26012128171206,27.211197426866267,29.270693606322347,31.43359993347245,33.69447304459326,36.04743609884637,38.48617877827879,41.0039572878209,43.593594355290094,46.24747923138609,48.95756768969562,51.715382026688886,54.51201106172093,57.33811013703297,60.183901117749095,63.039172391879916,65.89327887032016,68.73514198684869,71.55324969813053,74.33565648371462,77.06998334603527,79.7434178104111,82.3427139250456,84.85419226102736,87.26373991233004,89.55681049581185,91.71842415121453,93.73316754116755,95.58519385118299,97.2582227896576,98.73554058787435,100.0,model D,0.43290260087223253,alpha,v0.5,-0.5132587654690396,-0.5102700684461889,-0.17243492357916668,-0.24524346019397433,44.0,22.0,-84.7361681606377
37,Extralift Boterson,73.0,91.89600876573678,94.393773365623,96.3989062629656,97.93713051576162,99.03366371621881,99.71321799075535,100.0,99.91771093879207,99.48954653618142,98.73819705542846,97.6858472940041,96.35417658358986,94.76435879007781,92.93706231357052,90.89245008838114,88.65017958303334,86.22940280026137,83.64876627701,80.92641108443456,78.07997282790096,75.12658164698558,72.08286221547543,68.96493374136799,65.78840996687137,62.56839916840414,59.31950415659551,56.05582227628515,52.79094540652337,49.53795996057092,46.309446885899156,43.11748166419002,39.97363431133591,36.88896937743986,33.874045946815436,30.938917637986613,28.093132603688137,25.34573353086518,22.70525764067343,20.17973668847922,17.77669696385933,15.503159290601138,13.365639026702619,11.370146064372205,9.52218483002898,7.826754284302297,6.288347922032502,4.910953772270115,3.6980543982764895,2.6526268975233,1.7771429016927291,1.0735685766778675,0.5433646225819007,0.18748627371876708,0.006383298613127951,0.0,0.1677752148247707,0.5086423142438409,1.021029203623676,1.7028583225417553,2.5515466447855606,3.564005678353573,4.73664146545469,6.065354582508148,7.545540140144229,9.172087783203247,10.939381690736335,12.841300576004944,14.871217686481348,17.02200080384827,19.28601224399896,21.65510885703707,24.12064202727738,26.67345767324423,29.303896247673634,32.001792737510975,34.75647666391306,37.55677208224704,40.390997582090506,43.2469662872315,46.11198585566922,48.9728584796123,51.81588088548125,54.62684433390571,57.39103461972691,60.093232071996404,62.717711553976166,65.24824246313898,67.6680887311673,69.96000882395569,72.10625574160741,74.08857701843763,75.88821472297198,77.48590545794578,78.86188036030542,79.99586510120858,80.86707988602197,81.45423945432424,81.73555307990307,81.68872457075848,81.2909522690995,model B,0.6574260732140581,kappa,windows 2000,-0.49550393640181567,-0.46845611949349947,0.07148840599242456,0.10703214921366033,99.0,30.0,-0.8021270852651838
38,Pulldigger Botberg,87.0,60.71161826671244,65.67757036993588,69.93275625437307,73.51513571168736,76.46187772476878,78.80936046773421,80.5931713059272,81.84810679591821,82.60817268550436,82.90658391370957,82.77576461078453,82.24734809820674,81.35217688868042,80.12030268613657,78.58098638573297,76.76269807385418,74.69311702811153,72.3991317173431,69.90683980161374,67.2415481322151,64.42777275166559,61.489238893710365,58.448880983321395,55.32884263669735,52.15047666126378,48.934345055672885,45.70021900980376,42.46707890476213,39.25311431288063,36.07572399771852,32.95151591406203,29.896307207923932,26.92512421654392,24.052202468388437,21.290986683150653,18.654130771750594,16.153497836334893,13.80016017027711,11.604399258177533,9.575705775863115,7.722779590387911,6.053529760032257,4.575074534303664,3.293741353936198,2.2150668508907754,1.3437968483551017,0.683886360743518,0.2384995936974423,0.010009944084658834,0.0,0.20926154076489825,0.6377955369279741,1.284812150263776,2.14873073377461,3.227179831688906,4.5169971794619554,6.014229703776069,7.714133522540187,9.611173944889847,11.699025471187452,13.970571793022629,16.417905793210835,19.03232954579531,21.804354316045337,24.723700560457424,27.77929792675461,30.95928525388656,34.25101057203,37.64103110258829,41.1151132581922,44.65823264269751,48.254574051188904,51.8875314699766,55.539708076597805,59.19291623981648,62.828177519623395,66.4257226672364,69.96499162509929,73.42463352688368,76.7825066974873,80.01567865303484,83.10042610087768,86.01223493959405,88.7258002589888,91.21502634009384,93.45302665516726,95.41212386769499,97.06384983238812,98.37894559518647,99.32736139325516,99.87825665498661,100.0,99.66016923914124,98.82555137448296,97.46214259932461,95.53514829819206,93.00898304683898,89.84727061224407,86.0128439526149,81.46774521738479,model B,0.1306232648511097,beta,v0.5,-0.32689752780209264,-0.34286265668239724,-0.4567585618357828,-0.49724791161878834,92.0,62.0,57.54438378604914
39,Extrawidget Botchik I,57.0,32.34021481419676,39.544026375697435,45.99230621746006,51.71998696045264,56.761347792519835,61.15001446838305,64.91895930964034,68.10050120476646,70.72630560911287,72.82738454490769,74.4340966012557,75.57614693413848,76.28258726641417,76.5818158878177,76.5015776549606,76.06896399133116,75.31041288729432,74.25170890009176,72.91798315384173,71.33371333953934,69.52272371505622,67.50818510514083,65.31261490141819,62.9578770623901,60.465182113435034,57.855087146808124,55.147495821641236,52.361658363942865,49.516171566598224,46.62897878936924,43.717369958894494,40.797981568689295,37.886796679145576,34.99914491753199,32.149702477993905,29.352492121553368,26.62088317610913,23.967591536436508,21.40467966418761,18.9435565878914,16.594977902953172,14.369045771655205,12.2752089231562,10.322262653491894,8.518348825574385,6.870955869192687,5.386918781012306,4.07241912457571,2.9329850303017264,1.9734911954860859,1.198158884301158,0.610555927795989,0.21359672389644047,0.009542237404718266,0.0,0.18592411023826946,0.5676152335519077,1.1447206022500493,1.9162340155184883,2.8804958394201106,4.035193006893991,5.377359017755932,6.903373938698691,8.608964403291658,10.489203611980843,12.538511332088737,14.75065389781472,17.11874421023522,19.63524173730286,22.291952513846656,25.080029141573245,27.989970789065406,31.01162319178249,34.134178652060626,37.34617603911295,40.63550078902895,43.989384904775,47.39440695619372,50.836492080004916,54.3009119798052,57.7722849260675,61.234575756141275,64.67109587425293,68.0645032515059,71.39680242587943,74.64934450223065,77.80282715229193,80.83729461467391,83.73213769486291,86.4660937652217,89.01724676499076,91.36302720028671,93.4802121441016,95.34492523630715,96.93263668364901,98.21816325975108,99.17566830511262,99.77866172711175,100.0,99.81188616490874,model D,0.5221731292863412,kappa,v0.5,-0.223701692453386,-0.18683535648146204,-0.0743867261377456,-0.09519191706138688,4.0,29.0,-100.0
40,Thumpminer Botski II,36.0,0.0,6.292258541246295,11.985979864677262,17.109219688321208,21.68949688150393,25.753793464848695,29.328554610276253,32.439688641004835,35.11256703155013,37.37202440772533,39.24235854664108,40.74733037670553,41.91016397762428,42.75354658040044,43.299628567334565,43.57002347202471,43.5858079793664,43.36752192555263,42.935168298073876,42.308213235718085,41.50558602857075,40.54567911801472,39.446348096730404,38.22491170869569,36.898151849185915,35.48231356477388,33.99310505332993,32.445697664021765,30.854725897314733,29.23428740497152,27.59794299005236,25.958716606914905,24.329095361214385,22.721029509903403,21.145932461232032,19.614680774747974,18.137614161296263,16.72453548301948,15.384710753357588,14.126869137048178,12.959202950126139,11.889367659924044,10.924481885071815,10.071127395496855,9.335349112424066,8.722655108375793,8.23801660717196,7.885867983929844,7.670106765064287,7.594093628287446,7.660652402609369,7.87207006833706,8.230096757075312,8.735945751726405,9.390293486489798,10.193279546862872,11.144506669640151,12.24304074291383,13.487410806073466,14.87560904980596,16.40509081609607,18.07277459822582,19.87504204077446,21.807737939619223,23.866170241934313,26.045110046191876,28.33879160216153,30.740912310909557,33.244632724800944,35.842576547496854,38.526830633957296,41.28894499043864,44.11993277449531,47.010270294979165,49.949897012039415,52.92821553712243,55.934091632972795,58.955854213631774,61.981295344439104,64.99767024203061,67.99169727434118,70.94955796060182,73.85689697134191,76.69882212838765,79.45990440486368,82.12417792519082,84.67513996508812,87.0957509515726,89.3684344629575,91.4750772288546,93.39702913017207,95.11510319911764,96.60957561919409,97.86018572520277,98.84613600324272,99.54609209071033,99.93818277629931,100.0,99.70859885310242,99.0404975781922,model B,1.0557473909319526,gamma,windows 2000,-0.06382960473022525,-0.03988457054216432,0.48,0.5592808706362713,13.0,47.0,-100.0
41,Waterborer Botski II,82.0,97.70350842155213,98.99311356928047,99.74691159138854,100.0,99.78664862588853,99.14029961847784,98.0935674458416,96.67823889470364,94.92527307043765,92.86480139706745,90.52612761726688,87.93772779235974,85.12725030231988,82.12151584577121,78.9465174399876,75.627420420893,72.18856244306133,68.65345347971657,65.04477582273272,61.38438408263374,57.693305188593726,53.99173838843671,50.29905524863675,46.633799654317976,43.013687809254485,39.45560823587046,35.97562177524001,32.58896158708737,29.31003314978673,26.152414260362338,23.12885503448841,20.251277906489282,17.530777629339205,14.97762127466253,12.60124823273358,10.410270212476732,8.412471241466324,6.6148076659268975,5.023408150732728,3.6435736794083775,2.4797775541283222,1.5356653957169917,0.8140551436489167,0.31693705604869066,0.045473709690860606,0.0,0.18002314105070916,0.5842226655675966,1.210450424925316,2.055730589148714,3.116259646912313,4.3874064055408475,5.863711991009132,7.538889847941846,9.405825739613892,11.456577747949929,13.682376273524715,16.073624035563444,18.619896071940868,21.309939739181612,24.131674712460875,27.072192985603483,30.11775887108465,33.253809000028944,36.464952322211644,39.73497010605766,43.046815938642226,46.38261572569034,49.72366769157684,53.05044237932698,56.34258265061622,59.57890368576943,62.73739298376179,65.79521036221846,68.72868795741486,71.51333022427629,74.12381393637777,76.53398818594485,78.71687438385266,80.6446662596267,82.28872986144191,83.61960355612412,84.6069980291485,85.21979628464096,85.42605364537627,85.19299775278031,84.48702856692866,83.27371836654625,81.51781174900921,79.18322563034305,76.23304924522311,72.6295441469753,68.3341442075749,63.3074556176473,57.50925688646906,50.89849884196561,43.43330463071201,35.07096971793496,25.76796188750957,15.479921241961666,model B,0.5056292599582249,kappa,v0.5,-0.20778004739228428,-0.20801258615853602,-0.08278552745112217,-0.06306276858585053,52.0,23.0,-64.86481527355977
42,Stonehauler Botsky II,91.0,37.14287093586365,46.151879814913855,54.12707547754522,61.12097294272334,67.18500000541047,72.3694972365656,76.7237179831444,80.29582836809924,83.13290729037921,85.28094642493012,86.78485022269444,87.68843591061137,88.03443349161684,87.86448574464342,87.21914822462043,86.13788926247388,84.65908996512648,82.82004421549765,80.65695867250355,78.20495277105695,75.49805872206743,72.56922151244122,69.45029890508121,66.17206143888707,62.76419242875518,59.25528796557856,55.67285691624693,52.04332092364684,48.392014406661325,44.7431845601704,41.1199913550505,37.54450753817491,34.03771863241366,30.61952293663343,27.30873152569752,24.12306825046614,21.07916973779613,18.192585390540682,15.477777387550319,12.948120683671755,10.61590300974869,8.49232487262129,6.587499555126815,4.9104531160988945,3.469124390367718,2.2703649887606665,1.3199392981014086,0.6225244812107433,0.18171047690550812,0.0,0.07880854130461196,0.4184643676268173,1.018208521770886,1.876194822536982,2.9894898647231067,4.354073019123068,5.9648364325281245,7.815585027725307,9.899036503499469,12.20682133463121,14.729482771898558,17.456476842075197,20.376172347932854,23.475850868239302,26.7417067577586,30.158847147252526,33.711291943478535,37.38197382919143,41.15273826314227,45.00434348007933,48.91646049074721,52.86767308188741,56.83547781623813,60.79628403253427,64.72541384550688,68.59710214588473,72.38449660039251,76.05965765175145,79.5935585186806,82.95608519589469,86.11603645410611,89.04112384002225,91.69797167634862,94.05211706178729,96.06800987103735,97.70901275479306,98.93740113974667,99.71436322858692,100.0,99.75332520866684,98.9322653852666,97.49365983647517,95.39326064496471,92.58573266940337,89.02465354445667,84.66251368078791,79.45071626505684,73.33957725991655,66.27832540402126,58.2151022120213,model B,0.4317815323817544,alpha,v0.5,-0.333061105164722,-0.312925307497582,-0.169919771005562,-0.17022724251802807,51.0,69.0,-0.054705094453808556
43,Excawidget Botson,95.0,66.81271717991393,69.36373908041382,71.31359946695339,72.70137601506731,73.56520860623486,73.94229932787995,73.86891247337111,73.38037454202144,72.51107423908873,71.2944624757753,69.76305236922819,67.94841924253898,65.88120062474385,63.591096250823696,61.1068680617039,58.45634020425459,55.6663990312904,52.76299310157068,49.77113317979931,46.71489223662482,43.61740544864039,40.500870198383765,37.38654607433736,34.29475487092812,31.244880588527685,28.25536943345232,25.343729817962828,22.526532360264724,19.81940988450803,17.237057420787483,14.793232205142415,12.50075367955673,10.37150349195898,8.416425496222322,6.645525752164576,5.067872525548097,3.691596288079977,2.5238897174117545,1.5710076971396874,0.838267316804724,0.3300478718923158,0.049790863832467135,0.0,0.1822411937142137,0.5971425642391118,1.2443944367831248,2.122749342499551,3.230022018486217,4.563089407785339,6.117890659384111,7.889427128214249,9.871762375151876,12.05802216701787,14.440394476577872,17.010129482541878,19.757539569564692,22.67199932824557,25.74194555512864,28.954877252702122,32.29735562939941,35.755004099598615,39.31250828362208,42.95361600773621,46.66113730415348,50.416944411029974,54.201971772466194,57.99621603850781,61.778736065145644,65.52765291431334,69.22014985389069,72.83247235770214,76.3399281055161,79.716886983045,82.93678108194767,85.97210469982635,88.79441434022752,91.37432871264318,93.68152873250983,95.68475752120874,97.35182040606426,98.64958492034772,99.54398080327329,100.0,99.9816966616325,99.45218714521977,98.37365001375433,96.70732603617371,94.413518187361,91.45159164814342,87.77997380529222,83.35615425152406,78.13668478549873,72.07717941182378,65.13231434104772,57.25582798966621,48.40052098011856,38.51825614078802,27.559958506004516,15.475615316039399,2.2142760171129474,model B,0.18149600972508623,beta,v0.5,-0.7506664045300869,-0.748952109131319,-0.40256747859395425,-0.3716006640329127,94.0,66.0,49.872763458780966
44,Extrawidget Botberg,92.0,22.517821359132757,33.12341177499531,42.7873351450971,51.54898915799892,59.447073739560565,66.51959105294097,72.80384549859815,78.33644371428922,83.15329457507029,87.2896091932967,90.77990091862277,93.65798533800191,95.95698027568666,97.70930579322861,98.94668418947846,99.70014000058598,100.0,99.87589319846848,99.35675084403846,98.47080642205603,97.24559565516637,95.70795650331382,93.88402916374167,91.79925607099246,89.47838189690763,86.94545355062785,84.22382017859279,81.33613316454125,78.30434612951126,75.14971493183945,71.8927976671621,68.55345466841439,65.1508485058303,61.70344398694333,58.22900815658573,54.74461029688913,51.266621927283886,47.810716804499734,44.39187092256531,41.02436251280873,37.72177204385647,34.49698222163472,31.362177989368607,28.3288465275821,25.4077772540985,22.609061824040097,19.94209412982835,17.415570301183834,15.037488705125817,12.8151499459733,10.755156865343924,8.86341454215429,7.145130292620479,5.604813670257462,4.246276465879404,3.072632707599456,2.086298660829503,1.2889928282812935,0.6817359499654482,0.2648510031907808,0.03796320256641419,0.0,0.14919108469792153,0.4830683831660983,0.998466059210056,1.6915205139330296,2.5576703857384686,3.5916565503283997,4.787522120704438,6.138612447166924,7.637575117314728,9.276359956046605,11.046219025560685,12.937706625352929,14.9406792922195,17.044295800255387,19.237017160854055,21.506606622708947,23.840129671812292,26.223954031454355,28.643749662226604,31.084488762017433,33.53044576601622,35.965197346710156,38.371622413885504,40.731902114628255,43.02751983332334,45.239261191654094,47.34721404860395,49.33076850045509,51.16861688078844,52.838753760484,54.31847594772105,55.584382487978615,56.61237466403307,57.37765599596201,57.854732241140695,58.01741139424416,57.83880368724581,57.29132158941793,model D,0.906690619032716,gamma,windows 2000,0.06684410653094353,0.03543328380615718,0.3171864685785756,0.31301633038344606,99.0,47.0,34.852023446948536
45,Waterwaller Botberg,42.0,0.0,13.408201623540341,25.621147424423306,36.69180877143325,46.672161209766664,55.61318446103215,63.564862423250446,70.57618317085443,76.69513895468909,81.96872620201158,86.44294551649114,90.16280167820918,93.17230364365918,95.51446454574682,97.23130169378986,98.36383657351821,98.95209484707392,99.03510635301113,98.65090510629616,97.83652929830741,96.62802129683541,95.06042764608294,93.1677990666647,90.98319045560768,88.538660886351,85.86527360874574,82.99309604905535,79.95119980995517,76.76766067053286,73.46955858628824,70.08297768913296,66.63300628739105,63.143736865798736,59.6382660855041,56.13869478406763,52.66612797546182,49.240674850071045,45.88144877469238,42.606567292534585,39.4331521232186,36.37732916277761,33.45422848365695,30.677984334713983,28.061735141218247,25.617623504851345,23.356796203707077,21.28940419229147,19.42460260152242,17.77055073873012,16.334412087657082,15.122354308457384,14.139549237697704,13.390172888357169,12.87740544982612,12.603431287907425,12.569438944816605,12.775621139180588,13.221174766038624,13.90430089684277,14.822204779455634,15.97109583815389,17.346187673624843,18.941698062968744,20.750848959697375,22.765866493735505,24.977980971418916,27.377426875496518,29.953442865128988,32.69427177588858,35.58716061976103,38.618360585142725,41.77312703684256,45.035719516082686,48.38940174049599,51.81644160412776,55.298111177436716,58.81468670729137,62.34544861697399,65.86868150617956,69.36167415101293,72.80071950399324,76.16111469405095,79.41716102652792,82.54216398317968,85.50843322217273,88.28728257808599,90.84903006191054,93.16299786105033,95.19751233931888,96.91990403694543,98.29650767056944,99.29266213324063,99.87271049442606,100.0,99.63688207224935,98.74471230987717,97.28385048799345,95.2136605581241,92.4925106482056,89.07777306258622,model B,1.0163547970141833,gamma,windows 2000,0.05620637323100375,0.053213076790611866,0.412347486775991,0.45769889976379935,27.0,12.0,-100.0
46,Wallminer Botchik II,93.0,100.0,99.8852858828714,99.46386441226736,98.75478337703196,97.77669158881653,96.54783888207979,95.0860761140876,93.40885516491329,91.53322893743736,89.47585135734766,87.2529773731393,84.88046295611474,82.37376510038371,79.7479418228632,77.01765216327753,74.19715618415833,71.3003149708445,68.34059063148223,65.33104629702503,62.28434612123369,59.21275528067631,56.12813997472826,53.04196742557223,49.9653058781982,46.90882460040341,43.88279388279248,40.89708503877721,37.96117040457682,35.084123339217726,32.27461822453369,29.54093046516575,26.890936488562282,24.332113744978844,21.871540707478427,19.51589687193126,17.27146275701487,15.14411990421401,13.139350877820888,11.262239264934855,9.517469675462614,7.909327742118173,6.441700120422872,5.1180744887052665,3.9415395481012445,2.9147850225539824,2.0401016588139336,1.3193812264389306,0.7541165177940277,0.3454013480515353,0.09393055519119826,0.0,0.06350656607205624,0.2839481598089877,0.6604237104196362,1.1916331699201357,1.8758775131339829,2.7110587376918605,3.6946798640317065,4.823844935398931,6.095259017846197,7.505228200233356,9.049659594227553,10.72406133430336,12.52354257774263,14.442813504634419,16.476185317875018,18.617570243168277,20.860481529025076,23.198033446763723,25.62294129050977,28.127521377196015,30.703691046562863,33.342968661157535,36.036473606334845,38.774926290256964,41.548648143892954,44.34756162101981,47.16119019822122,49.97865837488857,52.788691673220114,55.579616638222184,58.33936083770727,61.055452862296455,63.71502232541674,66.30479986330384,68.81111713499935,71.21990682235358,73.51670263002296,75.68663928547167,77.7144525389717,79.58447916360105,81.28065695524631,82.78652473260057,84.08522233716512,85.159490633247,85.99167150796208,86.56370787123258,86.85714365578903,86.85312381716757,86.53239433371364,model A,0.4662021247303089,alpha,v0.5,-0.6030487343144447,-0.618067841884962,-0.14018813459593205,-0.17405864092429396,53.0,38.0,-54.23609680328016
47,Thumpminer Botson II,68.0,79.29960937613733,82.50761724780085,85.15855203334849,87.28197481813534,88.90685345250844,90.0615625518065,90.77388349636004,91.07100443149135,90.9795202675145,90.52543267973533,89.73415010845147,88.63048775895234,87.23866760151908,85.58231837142468,83.68447556893386,81.56758145930313,79.25348507278078,76.76344220460686,74.11811541501324,71.33757402922352,68.44129413745308,65.44815859490915,62.37645702179062,59.243885803288244,56.06754808958452,52.863953795853725,49.64901960226191,46.43806895396698,43.245832061118456,40.086445898857775,36.97345420731807,33.919807491624375,30.937863021893296,28.039384833233388,25.235543725744954,22.53691726451998,19.953489779642364,17.494652366187648,15.169202884223282,12.985345958808391,10.950692979993994,9.072262102822634,7.356478247328901,5.8091730985391035,4.435585106471267,3.2403594861351865,2.227548217532467,1.4006100456564783,0.7624104804924909,0.3152217970172582,0.06072303519962654,0.0,0.1335452613708012,0.4612581542557728,0.9824447785910028,1.695817999304018,2.5994974463141864,3.6910095145325803,4.967287363862203,6.424670919197855,8.05890687042568,9.865148672424386,11.837956545063676,13.971297473205468,16.25854520670347,18.69248026040287,21.265289914140983,23.968568212746373,26.793315966040353,29.72994074883483,32.76825690093431,35.897485527134826,39.10625449722417,42.38259844598181,45.71395877317937,49.087183643579735,52.48852798693776,55.90365349800066,59.31762863650609,62.71492862718493,66.07943545975925,69.39443788894229,72.64263143444019,75.80611838094994,78.86640777816106,81.80441544075362,84.60046394840141,87.23428264576839,89.68500764251068,91.93118181327641,93.95075479770547,95.72108300042943,97.21892959107088,98.42046450424635,99.3012644395619,99.83631286161614,100.0,99.76612284929529,99.10788516907618,97.99789748390853,model D,0.24300389136204464,beta,v0.5,-0.5538744176365974,-0.5485051443849388,-0.364297863496792,-0.3523664884427781,91.0,29.0,-14.928047066907624
48,Pullvator Boterson Jr.,29.0,46.42449957623339,51.64511747071213,56.387015252744334,60.66801916195518,64.50570651961928,67.91740572866082,70.92019627365343,73.53090872082025,75.76612471803386,77.64217699481641,79.17514936233947,80.38087671342414,81.27494502254102,81.87269134581013,82.18920382100104,82.23932166753283,82.037635186474,81.59848576054262,80.93596585410616,80.06391901318167,78.99593986543564,77.74537412018401,76.32531856839232,74.74862108267554,73.02788061729807,71.17544720817389,69.20342197286645,67.12365711058867,64.94775590220293,62.687072710221216,60.35271297880486,57.955533233764754,55.506141082561335,53.0148952143044,50.491905399753364,47.94703249131704,45.38988842305375,42.82983621067141,40.275989951527194,37.73721482462806,35.222127090630174,32.73909409183946,30.2962342522111,27.901417077349873,25.562263154510017,23.286144152595405,21.0801828221591,18.95125299540389,16.905979586182056,14.950738589995296,13.091657083994765,11.334613226981212,9.685236259404677,8.148906503364964,6.730755362611236,5.435665322541931,4.268269950205468,3.2329538942994085,2.333852885170726,1.5748537348161036,0.9595943368817046,0.49146366666313723,0.17360178110524047,0.008899818802971535,0.0,0.14929562659011378,0.45893108211617195,0.9308018317708926,1.5665544223962897,2.3675864824837825,3.335046722174289,4.4698349332583796,5.772601989176127,7.243749845016819,8.883431537519778,10.691551185072907,12.667763987714514,14.811476227132028,17.121845266662085,19.59777955129128,22.237938607655515,25.04073304404038,28.00432455038066,31.12662589826032,34.40530094091351,37.837764613223804,41.421182931723614,45.152472994595655,49.028302981671345,53.045092154432396,57.19901085600927,61.485980511182525,65.90167362638168,70.44151378968625,75.10067567082507,79.87408502117603,84.75641867376719,89.74210454327512,94.8253216260275,100.0,model B,0.3054638197637886,alpha,v0.5,-0.4190108974637997,-0.4003462838764044,-0.31088318878912036,-0.3770568236003836,62.0,7.0,-46.168196252547204
