id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Sonoreceptors,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,AutoTerrain Tread Count,Cranial Uplink Bandwidth,InfoCore Size,Repulsorlift Motor HP,Astrogation Buffer Length,Polarity Sinks,Productivity
37,Stonewaller Botsky,83.0,38.93186284700717,51.23462065928187,61.924409197129584,71.09108667498872,78.82356710041424,85.20967624344536,90.33601331236471,94.28781833584837,97.14884525150751,99.001240700821,99.92542853045939,100.0,99.3016096960335,97.90487715266124,95.8822941783845,93.30413788938434,90.23838944919291,86.75065851475618,82.90411338888775,78.75941687911354,74.3746678629086,69.80534855932413,65.10427750700654,60.321568248607186,55.504593721583774,50.69795635539265,45.943463875072545,41.2801108112192,36.74406571635224,32.368664087671526,28.184406996206572,24.218965422355993,20.49719029781874,17.041128253916163,13.870043076305691,11.00044286608578,8.446112907291631,6.218154240782546,4.325027944520353,2.7726051202390893,1.5642225865058816,0.7007442781736688,0.18062835222338877,0.0,0.15272996583736692,0.6305187720759151,1.4229866504701432,2.517769179989635,3.9006186310083226,5.555511015887564,7.464758845949111,9.609129594838814,11.96796986828427,14.519335280239263,17.240126035424616,20.10622821825499,23.092660788161616,26.173728281303326,29.323179218670063,32.51437022057583,35.720435827546936,38.91446402759611,42.06967748989214,45.15962050481958,48.158351630426,51.040642045270026,53.78217960764727,56.35977862121905,58.75159530702694,60.937348981899206,62.89854894324682,64.61872706025802,66.08367607147055,67.28169358875334,68.20383180765836,68.84415292418412,69.19999025791623,69.2722150815637,69.0655091568901,68.58864297702738,67.85475971519229,66.88166487978299,65.69212167587355,64.31415207309904,62.78134357992845,61.13316172433093,59.41526824083822,57.67984496398791,55.98592342816578,54.39972017383735,52.994977760168574,51.85331148404432,51.06456180546991,50.727152479365586,50.94845439375697,51.84515511435697,53.54363413552735,56.18034383764625,59.902196150859275,64.8669549252216,83.7845699694254,model C,gamma,v1.0,-0.1248540750624807,-0.07388815869157175,0.2996299369297264,0.31897234417694015,54.0,34.0,-82.35946888936286
38,Pushminer Botski Jr.,51.0,78.47915078988684,85.02371512225523,90.20947863259474,94.16399628282171,97.00843361582795,98.85770590523926,99.82061730517368,100.0,99.49285335409593,98.39048306160669,96.7786402962032,94.73766086084055,92.34260433751629,89.66339323702893,86.76495214873611,83.70734689031319,80.54592365751144,77.33144817391647,74.11024484070664,70.92433588641134,67.81158051666954,64.80581406398787,61.9369871374992,59.23130477272098,56.71136558131358,54.39630090083865,52.30191394451747,50.440818950989474,48.82258033407028,47.45385183251036,46.33851565975349,45.47782165369452,44.87052642643874,44.513032514059226,44.39952752635579,44.52212329661325,44.870995031359726,45.434520460125256,46.19941898519943,47.15089083139082,48.272756195784666,49.54759439750101,50.956883027454445,52.48113709810988,54.100048193243985,55.792623617701395,57.53732554715385,59.312210177858624,61.09506687641637,62.86355732953047,64.5953546937646,66.26828274530043,67.8604550296986,69.35041401165348,70.71727022475471,71.94084142124332,73.00179172177174,73.88177076516203,74.56355285816245,75.03117612520668,75.27008165817448,75.26725266614693,75.01135362516584,74.49286942799316,73.7042445338675,72.6400221182642,71.29698322265307,69.67428590425527,67.77360438580531,65.5992682053049,63.15840136578562,60.461061485065414,57.52037894550295,54.3526960437647,50.97770614057765,47.41859281048266,43.70216899160887,39.85901613541314,35.92362335644986,31.934526582129642,27.93444770246922,23.970433719858384,20.093995898815763,16.361248915744582,12.833050008698333,9.575138127123513,6.658273081636882,4.158374693776673,2.1566619457482243,0.739792130208408,0.0,0.03523691791859693,0.9493100064815544,2.852021297664853,5.859306882676748,10.093376061719729,15.682850493730086,22.762903346156236,31.475398444707697,41.96902942310937,-14.493850381051686,model D,beta,v2.0,-0.011915565022553753,0.040876438131821125,0.7782169593696335,0.8130427200068655,35.0,77.0,-88.78794473390255
39,Walllift Botson Jr.,50.0,52.362586597507246,61.68905930097416,69.79622107999161,76.76013555035368,82.65570181659882,87.55652304674678,91.53478116194667,94.66111764103611,97.00452044001177,98.63221702641096,99.60957352860432,100.0,99.86486179815864,99.26339707881986,98.25264040483977,96.88735247003962,95.21995593796578,93.30047739556088,91.17649542174608,88.89309477091449,86.49282667133578,84.01567523847223,81.49903000320549,78.9776645549751,76.48372129982761,74.04670233337724,71.69346642867784,69.44823213900558,67.33258701555323,65.36550294003564,63.563357572205895,61.93996191228332,60.506593978292166,59.27203859831193,58.24263331763845,57.422320420856245,56.81270506882241,56.41311955056103,56.22069365007003,56.230431128037054,56.4352923184692,56.82628284023132,57.392548423498056,58.121475851114646,58.998800014870525,60.00871708668403,61.13400380469701,62.35614287428232,63.655454483960725,65.01123393623135,66.40189539331062,67.80512173778418,69.19802054816968,70.55728618938979,71.85936801815907,73.08064470327751,74.19760466083991,75.18703260435298,76.02620220976661,76.69307489541346,77.16650471686198,77.42644937667838,77.4541873491031,77.23254111963374,76.7461065395256,75.98148829519576,74.92754149254472,73.5756193561863,71.91982704358885,69.95728157412871,67.68837787305219,65.11706093035431,62.25110407456207,59.10239336143304,55.68721807756359,52.026567358908856,48.14643292421485,44.07811792336003,39.858551900607644,35.53061187277151,31.14344952229232,26.75282450522437,22.421443874131423,18.21930761590025,14.224060304457003,10.52134886840101,7.205186473548654,4.378322520387122,2.152618756436364,0.6494315035299573,0.0,0.34584085777763296,1.839148634404312,4.643202519945942,8.932779138834354,14.894571466607454,22.72761386156232,32.64371321131891,44.8678861943096,59.63880265614987,69.27362166104237,model D,beta,v2.0,-0.22699281667364607,-0.2695146159001296,0.74778257476301,0.7573474610510182,30.0,17.0,-100.0
40,Wallminer Botchik,78.0,28.76515464605879,45.54822609341618,59.63361331698977,71.24182077171776,80.58348643128406,87.85957731833396,93.26158503468979,96.97172129156654,99.1631134397875,100.0,99.63792619289089,98.2239394694024,95.89678504094756,92.787101409626,89.01761589843963,84.7033401815081,79.95176581428467,74.86305976377164,69.53025993873624,64.03947071992609,58.47005849028483,52.89484716516796,47.38031372255822,41.98678373328178,36.76862689122299,31.77445254354092,27.047305220884187,22.624860167607704,18.53961887198698,14.819104596435,11.486057907716821,8.558632207166402,6.050589260900794,3.97149473003708,2.3269137009074288,1.118606215274824,0.34472280054850146,0.0,0.0759559029785037,0.5610856751267019,1.4410570885965666,2.6989060522644333,4.315232141947091,6.268394130617322,8.534705518619415,11.088630063885459,13.902977312150238,16.94909812716672,20.197080220921798,23.615943683854038,27.173836515066174,30.838230152541513,34.57611500336192,38.354195973921186,42.13908800013952,45.89751157768305,49.59648829217716,53.20353634942009,56.68686610560447,60.0155755975254,63.15984607280325,66.09113752009357,68.78238419930689,71.20819017182272,73.34502483070338,75.17141843091339,76.66815761953211,77.81848096597153,78.60827449218793,79.02626720290472,79.06422661582107,78.7171542918321,77.98348136523835,76.86526407397392,75.36837928980368,73.50272004855813,71.28239108033657,68.72590433972286,65.85637453601332,62.701714663414556,59.29483153127266,55.67382129428455,51.88216498271112,47.96892403260083,43.98893581599187,40.003009171139915,36.07811993272696,32.28760646208379,28.71136517739573,25.43604608393235,22.555248304246234,20.169715608399816,18.387531944181184,17.32431696731611,17.103421571675447,17.856123419516244,19.721822471661476,22.848236517751275,27.391596706438094,33.516843075602125,13.409026996023755,model D,beta,windows 2000,-0.18912992641078874,-0.2912837177971723,0.6239802220468682,0.64787567536055,94.0,22.0,-84.75942120281312
41,Rockpulverizer Botchik,89.0,71.79737790505307,78.20399787539316,83.64908523303089,88.19573333830436,91.9060184151167,94.84088920430015,97.06006181957166,98.62191980608068,99.58341940154857,100.0,99.92549981808624,99.41207676400012,98.5101345089831,97.26825376142403,95.73312874354988,93.94950887070821,91.96014563324168,89.80574468095419,87.52492311016915,85.15417195337938,82.72782387148895,80.27802604864705,77.83471828967345,75.42561632007589,73.07620028865954,70.80970847272808,68.64713618587679,66.60723988837746,64.70654650015499,62.95936791635618,61.37782072551029,59.97185113028108,58.74926507081136,57.71576355065893,56.874983165324345,56.22854183337114,55.776089730137016,55.51536542403762,55.442257215462135,55.55086967825995,55.83359540382039,56.28119194774348,56.882863979102346,57.626350632298774,58.498018061509214,59.48295719772298,60.565086708373364,61.72726115955924,62.95138438085836,64.21852803273521,65.50905537653696,66.8027502470839,68.07895122785008,69.31669102873825,70.49484106644289,71.59226124740967,72.58795495338256,73.46122922954515,74.19186017525335,74.76026353735989,75.14767050613084,75.336308713754,75.30958843543799,75.05229399310569,74.55078036167639,73.79317497794385,72.76958475204013,71.47230828150005,69.8960532679075,68.03815913614213,65.89882485621216,63.4813419676817,60.792332806691775,57.841993935566585,54.64434477501996,51.217481438948155,47.58383577181444,43.77043958863025,39.80919411752276,35.73714464489875,31.596760363193876,27.436219421223925,23.309699177118947,19.27767165385066,15.407204197361382,11.772265337263404,8.454035850158045,5.541225025525978,3.130392134211419,1.32627309951079,0.2421123708398759,0.0,0.7312139200307399,2.5765674266657075,5.686761862359192,10.222744502932219,16.356071646785004,24.269276906720858,34.15624470434212,46.22258896706209,2.8286124356600197,model D,beta,v2.0,0.12557739283675118,0.2011128153729937,0.8304098210556072,0.8060768833509067,4.0,62.0,-100.0
42,Walllift Botsky Jr.,95.0,67.31338618547697,76.3345563374925,83.6482102731099,89.412806530556,93.77886520622313,96.8891415161916,98.87879935775214,99.87558487092853,100.0,99.36547605502376,98.07854727335754,96.23902438118208,93.9401681550236,91.2688629832764,88.3057904277252,85.12560278506784,81.7970966484377,78.3833864689261,74.94207811710503,71.52544244454943,68.18058884535992,64.9496388176851,61.86989952524412,58.974037358849195,56.290251497928246,53.84244747204727,51.650410722432724,49.72998016349411,48.093221744346984,46.74860201033458,45.70116166455067,44.952689129362724,44.50189410793332,44.3445811457433,44.47382319211394,44.88013516173031,45.55164749616306,46.474279725389884,47.6319140293202,49.006568799316774,50.57857219971733,52.32673572935769,54.2285277830956,56.26024721333055,58.397196891528715,60.61385726974377,62.884059942140624,65.18116120651744,67.47821562582776,69.74814958970312,71.9639348759768,74.09876221220448,76.12621483718792,78.02044206249694,79.75633283399254,81.30968929334861,82.65740033957384,83.77761519053801,84.64991694448979,85.2554961415799,85.57732432538721,85.60032760443751,85.3115602137292,84.70037807625074,83.75861236450942,82.48074306205017,80.86407252497831,78.90889904348076,76.61869040335397,74.0002574475207,71.06392763755525,67.82371861520289,64.29751176390866,60.50722577033332,56.47899018587832,52.24331898820892,47.83528414278086,43.29468916434969,38.666242678507466,33.999731983199894,29.350196610247494,24.778101886866718,20.34951249719995,16.136266043824985,12.21614660930006,8.673058317653647,5.597198895937262,3.0852332357364483,1.2404669546849867,0.17301995799987943,0.0,0.8456762456240158,2.841652831963354,6.127042429766032,10.848639804985176,17.161095380275214,25.227088796540126,35.21750247442416,47.311595175872675,61.69717556561467,-60.14069712105703,model D,beta,v2.0,-0.31664674166528023,-0.3365706055481773,0.6230380208223227,0.69034182292885,28.0,4.0,-100.0
43,Waterdigger Botchik,84.0,43.553709865475064,57.16641742174986,68.52917304062976,77.83280945486591,85.25924692046576,90.9816774579064,95.1647490933478,97.96475009984617,99.52979323856736,100.0,99.50768484516892,98.17753944684853,96.12681693077596,93.4655161168645,90.29656576041693,86.71600879333869,82.81318656535143,78.67092308520604,74.36570926189628,69.96788714587179,65.54183417025158,61.146147392037264,56.833827733326615,52.652464222526454,48.64441823556624,44.84700773711155,41.29269152177681,38.009253455339376,35.019986715952086,32.34387803535711,29.995791940099288,27.98665499273899,26.323640033065665,25.010350419311468,24.047004269363892,23.430618701979867,23.155194077998864,23.211898241554906,23.589250761292632,24.27330717157768,25.247843213712002,26.49453907714619,27.99316364069359,29.72175871374198,31.656823277469325,33.77349772605528,36.04574810789442,38.446550366811486,40.94807458327176,43.52186921559707,46.13904534117841,48.77046089768703,51.3869049242916,53.95928180286865,56.458795499216365,58.8571338042683,61.12665257530803,63.24055997717976,65.17310072350277,66.89974031788547,68.39734929513995,69.6443874624894,70.62108814078906,71.3096424057348,71.69438332907771,71.7619702198385,71.50157286551818,70.9050557733109,69.96716241132532,68.68569944978562,67.06172100225535,65.09971286684443,62.80777676742475,60.197814594840736,57.2857126481314,54.09152587573286,50.63966211669608,46.95906634189971,43.08340489526759,39.05124973497476,34.90626267467016,30.69737962467578,26.4789948332118,22.311145127613287,18.25969415552504,14.396516626135162,10.799682551380767,7.553641487149997,4.749406774513651,2.48473978093856,0.8643341414758688,0.0,0.010848250411813793,1.0234747778587772,3.172144699939256,6.598976607914259,11.454126807931125,17.895973562235966,26.091301330372723,36.215485010418945,93.0987126721291,model C,gamma,v1.5,-0.15253845438203484,-0.243024469798991,0.13583809843103128,0.15346731593306054,99.0,14.0,-57.499676874994236
44,Waterwaller Botchik Jr.,62.0,99.62494088660381,100.0,99.94366365917621,99.5085339022993,98.74414541395726,97.69703953494707,96.41083827206278,94.92631830788342,93.28148501056101,91.51164644360853,89.64948737568791,87.72514329039795,85.76627439606241,83.79813963551786,81.84367069590172,79.9235460184403,78.05626480823663,76.25822104405857,74.54377748812671,72.92533969590237,71.41343002587566,70.01676164935323,68.74231256024656,67.59539958485968,66.5797523916772,65.69758750115248,64.94968229549532,64.33544902846012,63.85300883513382,63.499265741723896,63.26998067534619,63.159845473813235,63.16255689542174,63.270890628741014,63.47677530240073,63.77136649487891,64.14512074428994,64.58786955817249,65.08889342327761,65.63699581535664,66.22057720894905,66.82770908717079,67.44620795150166,68.0637093315741,68.66774179496038,69.24580095696119,69.78542349039294,70.27426113537669,70.70015470912502,71.051208115731,71.31586235595567,71.48296953701593,71.54186688237262,71.48245074151866,71.29525059976704,70.97150308803865,70.50322599265009,69.88329226510221,69.10550403186681,68.16466660417653,67.05666248781152,65.7785253928878,64.32851424364458,62.70618718823386,60.91247560850639,58.94975812980103,56.82193463073202,54.53450025297801,52.09461941106829,49.511199802172776,46.79496641588795,43.95853554402665,41.01648879040493,37.98544708063049,34.88414467189012,31.733503162738785,28.55670550288614,25.379270002986303,22.229124344422726,19.13667958910168,16.134904189233364,13.25939799712571,10.548466274968007,8.04319370462105,5.787518397408332,3.8283059038968967,2.2154232236886817,1.0018128152113182,0.2435666055030668,0.0,0.3337258923259737,1.3107286740806519,3.0004382446260736,5.475804020875839,8.813368947081678,13.093343504623963,18.399679721795714,24.820145183595745,32.44639704151137,41.37405602330916,-49.97301353266395,model D,beta,windows 2000,0.009434685551789168,0.04391270234314723,0.6372754553667117,0.6201039591445391,91.0,97.0,38.143706556824625
45,Pushhauler Boterson,74.0,100.0,96.12346736276112,92.4007939959184,88.8290306005308,85.40522787765727,82.12643652835675,78.98970725368818,75.99209075471053,73.13063773248271,70.40239888806371,67.80442492251247,65.33376653688788,62.98747443224896,60.76259930965463,58.65619187016383,56.66530281483553,54.78698284472865,53.01828266090214,51.35625296441497,49.79794445632609,48.34040783769441,46.98069380957889,45.71585307303848,44.54293632913216,43.45899427891884,42.46107762345749,41.54623706380702,40.711523301026425,39.953987036174624,39.27067897031056,38.65864980449321,38.11495023978148,37.63663097723436,37.220742717910774,36.86433616286966,36.564462013169965,36.31817096987069,36.12251373403071,35.97454100670902,35.871303488964536,35.80985188185624,35.78723688644305,35.80050920378392,35.8467195349378,35.92291858096365,36.026157042920396,36.15348562186697,36.30195501886237,36.46861593496554,36.650519071235365,36.84471512873084,37.04825480851093,37.25818881163456,37.471567839160635,37.685442592148135,37.89686377165607,38.102882078743285,38.30054821446877,38.48691287989151,38.659026776070434,38.813940604064406,38.948705064932476,39.06037085973359,39.145988689526654,39.202609255370575,39.227283258324334,39.21706139944698,39.168994379797326,39.08013290043435,38.94752766241705,38.7682293668043,38.53928871465512,38.25775640702842,37.92068314498314,37.525119629578214,37.06811656187267,36.54672464292539,35.957994573795276,35.29897705554142,34.566722789222624,33.75828247589787,32.87070681662618,31.90104651246639,30.846352264477538,29.70367477371853,28.470064741248375,27.142572868125896,25.718249855410168,24.19414640416,22.56731321543448,20.83480099029249,18.993660429792964,17.040942234994922,14.973697106957253,12.788975746738835,10.483828855398803,8.055307133995859,5.500461283589128,2.816342005237577,0.0,-50.854017271351324,model C,gamma,v1.5,-0.33281893137954405,-0.2131677324466437,0.20150378840840327,0.1989654113411159,5.0,21.0,-77.86263456767199
46,Extraminer Botsky,37.0,85.82390691888334,90.72486419498793,94.47233430003922,97.17377566154096,98.93150382262206,99.84279672634266,100.0,99.49063223943443,98.3974902933354,96.7987545475473,94.76809420937565,92.37477259189284,89.68375239824424,86.75580100595408,83.64759575123152,80.41182921327652,77.0973144985858,73.74909052525894,70.40852730730418,67.11343123894441,63.898150378923354,60.79367973481122,57.82776654731088,55.02501557456371,52.406994376455785,49.992338598923375,47.796857258259585,45.833638025419596,44.11315251032732,42.64336154618068,41.42982047375832,40.47578442572487,39.782313610937244,39.348378598750884,39.170965603325044,39.245181767929374,39.564360449249584,40.12016650169367,40.90270156169712,41.90060933203024,43.10118086610277,44.49045985227036,46.053347898141304,47.77370981488101,49.63447890151896,51.61776222925457,53.70494592576307,55.87680045950153,58.11358592401411,60.39515732223998,62.70106985081652,65.01068418438761,67.30327175990826,69.55812006095158,71.7546379020134,73.87246071282047,75.8915558226333,77.7923277445549,79.55572345983522,81.16333770217739,82.59751824204497,83.8414711709654,84.87936618583784,85.69644187323985,86.27911099373034,86.61506576615818,86.6933831519677,86.50463013950393,86.0409690283191,85.2962627134783,84.2661799698658,82.94830073649142,81.34222140079285,79.44966008294983,77.27456192018174,74.82320435105471,72.10430239979458,69.1291139605851,65.9115450818786,62.46825525069543,58.81876267693801,54.985549577697846,50.99416746154617,46.873342412861085,42.65508037611859,38.37477244020427,34.07130012271302,29.78714065427041,25.568472262820347,21.46527945794132,17.53145831514851,13.82492176020934,10.407704853428857,7.346070073975391,4.710612604182037,2.5763656138455304,1.0229055445372348,0.13445739390781722,0.0,0.713371325544089,-50.2731271603156,model C,gamma,v1.5,-0.33653053555398227,-0.25181513411044565,0.20000430911945022,0.2089274059458109,91.0,7.0,-51.743516802074566
47,Firehauler Botchik Jr.,96.0,36.40365273680285,51.19911939069798,63.64467214853696,73.9319203502611,82.24388104755059,88.75514957050706,93.63207009433594,97.03290620602891,99.10801147104641,100.0,99.84391701533491,98.7674094180124,96.89089635419228,94.3277397819153,91.18441503778556,87.56068140365316,83.54975267329634,79.23846771910424,74.70746105875912,70.03133342191889,65.27882231689959,60.51297259735787,55.79130702897318,51.16599685613051,46.68403236860304,42.387393468233554,38.31322023561842,34.49398349678901,30.95765538989382,27.72787993188224,24.824143585186,22.261945824401597,20.05296970297313,18.205252419874885,16.723355886293486,15.608537292309654,14.858919673582543,14.46966247802971,14.433132132512213,14.7390726095151,15.374775993830012,16.325253049238793,17.573403785194913,19.100188023506462,20.884795965018597,22.904818756294567,25.136419056300994,27.554501603087644,30.13288378047142,32.84446618471779,35.66140319122461,38.555273521202224,41.497250808359745,44.458274165584,47.409218751621154,50.32106633776359,53.1650758745306,55.91295405834737,58.537025898232464,61.01040528247801,63.30716554532913,65.40251003367374,67.2729426737189,68.89643853767313,70.252614410433,71.32289935626372,72.09070528547748,72.54159752112751,72.66346536567077,72.446692667676,71.8843283884806,70.9722571688922,69.70936989585908,68.09773426916243,66.14276536808964,63.85339621812256,61.242248357615935,58.32580240448968,55.12456862288998,51.66325748990097,47.97095026220104,44.08126954276045,40.03254984752006,35.86800817206866,31.635914558333926,27.389762661260402,23.188440315487703,19.096400102046363,15.183829915023797,11.526823528256795,8.20755116200969,5.314430049664423,2.9422950043937033,1.1925689858450665,0.17343366683089562,0.0,0.7944787845175837,2.6863512327777013,5.8125395370468835,10.317577436168634,-87.21940524637549,model C,gamma,windows 2000,-0.0970647153943992,-0.1963035819964548,0.4841242471872462,0.4965388777102062,45.0,30.0,-81.42550183686151
48,Excalift Boterson,60.0,80.28690177709362,85.23884305491536,89.37497224469685,92.74894502386934,95.4135698610393,97.42071464850754,98.82121768214458,99.66480298862194,100.0,99.87406757567166,99.3329223716623,98.42107155728603,97.18154987915786,95.65586107256226,93.8839236201777,91.90402085815752,89.75275542956683,87.46500808517575,85.07390083160853,82.61076442684914,80.10511022310286,77.58460635701407,75.07505828724015,72.6003936793817,70.18265163826874,67.84197628760316,65.5966146969575,63.46291915612954,61.455353796853174,59.58650556186589,57.8670995213317,56.306018536620726,54.910327271444814,53.685300550349304,52.63445606456083,51.759591425191886,51.060825563800364,50.53664448030669,50.183951338266,49.99812090749715,49.97305835406742,50.10126237763403,50.37389269614072,50.78084187787194,51.310811520861876,51.9513927796606,52.68915123945588,53.5097161375511,54.397873932199545,55.33766621879537,56.31249199341938,57.3052142637419,58.2982710072831,59.273790477025635,60.21371085438809,61.09990424955135,61.91430504914193,62.63904261127278,63.25657830793846,63.74984691476685,64.10240234812875,64.29856774960069,64.32358991778653,64.16379808749436,63.80676705626832,63.241484658278814,62.45852358556733,61.45021755664737,60.210841832463124,58.73679807970198,57.026803581465046,55.08208479529365,52.90657525855104,50.507117841160174,47.89367134569981,45.07952145485401,42.08149602621935,38.92018473446897,35.6201630608686,32.21022063015776,28.723593894774048,25.198203166447854,21.676893995140663,18.207682895349343,14.844007419759642,11.644980580259137,8.675649616306362,6.007259110655755,3.7175184524375346,1.8908736475965877,0.618783476682172,0.0,0.14085341011870692,1.1555412317315268,3.1664218688668075,6.304312499476279,10.708791317349082,16.52850412141153,23.921475252364164,33.05542287667551,-15.82278498947312,model C,gamma,v1.5,0.06740295244608296,0.08484848642325589,0.2715980226453928,0.28846921996972846,65.0,81.0,37.546450362616056
49,Wallwaller Botsky Jr.,96.0,51.90779757228186,61.93156291211015,70.5757740678449,77.92557216889135,84.06492006585984,89.07645815237353,93.04136648800193,96.03923322231991,98.14792932009246,99.44348958758512,100.0,99.8894913300375,99.18183907758365,97.94466970052302,96.24327314667755,94.14052168687073,91.69679504911754,88.96991185394018,86.01506735080918,82.88477745571046,79.62882908983772,76.2942368194108,72.92520579661942,69.56310100169297,66.24642278609518,63.01078871684549,59.88892172196508,56.910644537049336,54.10288045296527,51.48966036467533,49.09213612118622,46.92860017662371,45.01451154243291,43.36252804070452,41.98254485862638,40.881739404060575,40.064622462247094,39.53309565363177,39.28651519282075,39.32176194866063,39.63331780544402,40.213348325240595,41.05179171135408,42.13645407290499,43.4531109905383,44.98561538325837,46.716011676386465,48.62465627064864,50.69034431238425,52.89044276488318,55.20102978084841,57.597040375982836,60.05241840370418,62.54027483098189,65.03305231530405,67.50269608276604,69.92083110728761,72.2589455909544,74.4885807454841,76.58152687482205,78.51002575885644,80.24697933826633,81.76616470048698,83.04245536680995,84.05204888060241,84.77270069665354,85.18396437164695,85.26743805576133,85.00701728538942,84.38915407699459,83.40312232207674,82.04128948328393,80.29939459162772,78.17683254484629,75.67694470687023,72.80731580843818,69.58007714881622,66.01221609865708,62.12589190398139,57.94875779128047,53.51428937374906,48.86211935864536,44.03837855576986,39.09604318707464,34.09528849740274,29.10384866634011,24.19738302120858,19.45984855117128,14.983878722473351,10.871168594802429,7.23286623877724,4.189970454560621,1.8737347916046032,0.4260778695036967,0.0,0.7600061100899742,2.8825349662631052,6.556394699885204,11.983204633680423,19.37784340934391,51.57403006541094,model D,beta,v2.0,0.06862672045469853,0.0805262083599276,0.7245113966156669,0.7413061065306895,65.0,94.0,12.838948443859607
50,Rockwalker Botchik,85.0,78.95124647231523,85.8348890831542,91.17495142534018,95.12214506840037,97.81953978617076,99.40272979634118,100.0,99.7324922211791,98.71437144639869,97.05299206421208,94.84906410475067,92.19681947926873,89.18417821968823,85.8929147181438,82.39882396652743,78.77188779603345,75.07644111670334,71.37133815697055,67.7101187032055,64.14117433926015,60.70791468601322,57.44893364091469,54.39817561753081,51.58510178508921,49.03485630802321,46.76843258551712,44.80283949105085,43.15126761194503,41.823255488905424,40.824855855568416,40.15880187804509,39.824673394466814,39.81906315452954,40.13574305903919,40.765830399455794,41.69795409743926,42.918420944393375,44.411381841011156,46.15899803681923,48.14160736972355,50.337890505553695,52.72503717760723,55.27891242619548,57.974222838187906,60.784682786556864,63.68318066992313,66.64194515209977,69.63271140163779,72.62688733137007,75.5957198379576,78.51046104143315,81.3425345247473,84.06370157331088,86.64622741454293,89.06304745741383,91.2879335319892,93.29566012897902,95.06217063927573,96.56474359350469,97.78215890156827,98.69486409218679,99.28514055244804,99.53726976735003,99.43769955934661,98.97521032788912,98.14108128897783,96.92925671470057,95.33651217277847,93.36262076611717,91.01051937234017,88.2864748833454,85.20025044484339,81.76527169590312,77.99879300849639,73.92206372704783,69.56049440796886,64.94382305921627,60.10628137982745,55.08676099946423,49.92897971796877,44.68164774489381,39.39863393905909,34.139132048092335,28.96782694797036,23.955060882567302,19.17699970320353,14.715799108184255,10.659770882342134,7.103549136596651,4.148256547478339,1.9016705966851726,0.4783898106398121,0.0,0.5952404992379708,2.400170406176169,5.55833482150746,10.220931088385854,16.54697503192382,24.70346719877024,34.86555909664514,84.61460837788385,model C,gamma,v1.5,-0.2919418988455654,-0.16809874810409448,0.2201865946666921,0.2221556539689151,38.0,59.0,-53.47160709340247
51,Pullwalker Botson I,80.0,56.92279574159753,64.4058249978661,71.00881705548593,76.78463560416388,81.78534968016929,86.06214249181342,89.66522445762205,92.64375045720068,95.04574129479286,96.91800937553144,98.3060885943825,99.25416843778257,99.80503229796841,100.0,99.87887454147616,99.47989304494341,98.83968192299741,97.9932162560776,96.97378338295458,95.81295070391049,94.54053769661228,93.18459214467786,91.7713705789353,90.32532293137477,88.86908140179348,87.42345353713361,86.00741952351305,84.638133690949,83.33093023077474,82.09933312574901,80.95507029285865,79.90809193881358,78.9665931282356,78.13704056453918,77.42420358350564,76.83118935955041,76.35948232468249,76.00898780015794,75.77807984082521,75.66365329216389,75.6611800600166,75.76476959301314,75.96723357768802,76.26015484629113,76.63396049729077,77.07799922856971,77.5806228833147,78.12927220859788,78.71056682665278,79.3103994188409,79.91403412231341,80.50620913936442,81.07124355947803,81.59314839406689,82.05574182390626,82.44276865925761,82.7380240126882,82.9254811845815,82.98942376134185,82.91458192629129,82.68627298325964,82.29054609286625,81.71433122149796,80.94559230297546,79.97348461291759,78.78851635579252,77.38271446466838,75.74979461365123,73.88533544302047,71.78695699705249,69.45450337454274,66.89022959201543,64.09899265962909,61.088446869775645,57.86924329836944,54.45523351883143,50.863677528767695,47.115455889335095,43.23528607730737,39.25194304982964,35.19848402186592,31.112477456340265,27.03623626696963,23.01705523379568,19.107452631399532,15.365416069817847,11.854652548147374,8.644842720841085,5.811899376706969,3.4382301305844307,1.6130043277272066,0.43242416087106983,0.0,0.42682993479631925,1.8318835297984548,4.342289792234406,8.093629352563415,13.230230857701336,19.9054715769382,28.282082220557726,48.18782043521898,model C,gamma,windows 2000,-0.04403911262985927,-0.08518184829857126,0.5903401563536752,0.5712523169700916,61.0,73.0,19.66072161322154
