id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Arakyd Vocabulator Model,InfoCore Size,Cranial Uplink Bandwidth,Repulsorlift Motor HP,Axial Piston Model,Nanochip Model,AutoTerrain Tread Count,Polarity Sinks,Sonoreceptors,Astrogation Buffer Length,Productivity
38,Pushminer Botson II,76.0,18.008263709941293,12.0316763228442,7.406659535601687,4.0075791559343665,1.7148773597151885,0.41494601399031167,0.0,0.3679505361995072,1.422278501279918,3.0719077571891016,5.231078472152532,7.819220443694171,10.760826421657425,13.9853254312259,17.426956095944444,21.024639960739847,24.721854814941864,28.466508015304072,32.21080980902465,35.91114665676743,39.52795455568263,43.025592362427815,46.37221511618878,49.53964736170032,52.50325647226725,55.241825972785385,57.737428862762016,59.975300939337195,61.943714120304485,63.633849767131736,65.03967200798225,66.15780106073524,66.98738655600702,67.52998086017186,67.78941239838294,67.77165897759271,67.48472110957469,66.93849533394346,66.14464754117586,65.1164862956324,63.86883615857726,62.41791101119968,60.78118737763465,58.97727774798434,57.025803901337746,54.94727022879309,52.76293705647724,50.49469396856836,48.164933130314715,45.79642261105719,43.412179707248946,41.03534426547767,38.689052005485806,36.39630784319035,34.179859213705335,32.06206939436225,30.064790827730643,28.209238444638835,26.51586298719591,25.004224331809908,23.692864812212992,22.599182542479536,21.739304740044716,21.12796104873179,20.778356861766092,20.702046644801662,20.90880725893803,21.40651128374198,22.201000340271925,23.29595841409311,24.692785178301175,26.390469316546326,28.385461846046528,30.6715494406183,33.239727753687575,36.07807474131626,39.171623985225395,42.50223801580716,46.048481635156236,49.78549524008389,53.68486814513784,57.714511905633984,61.83853364065855,66.01710935611005,70.20635726770372,74.35821112399763,78.42029352942102,82.33578926728299,86.0433186227979,89.47681070611648,92.5653767753245,95.23318355948702,97.399326581658,98.97770348189253,99.87688734029497,100.0,99.2445853902382,97.50248284931868,94.65970044766885,90.59628831086111,model A,0.6029742201010608,-0.02942294011152774,-0.04562391329201099,zeta,v1.0,0.30753860346699313,-0.2755356361191166,17.0,19.0,-75.36788419505535
39,Thumpminer Botsky II,87.0,0.0,6.650970136729955,12.945582276968024,18.897548725250413,24.520432233652155,29.82762363164183,34.832320502374934,39.54750690542595,43.98593414595913,48.16010259033789,52.08224452817295,55.764308080809165,59.21794215625095,62.45448245052649,65.48493849549062,68.3199817530663,70.96993475592484,73.44476129460492,75.75405765106996,77.90704487870462,79.91256212874958,81.77906102317529,83.5146010739942,85.12684614901183,86.62306198401643,88.01011474140735,89.29447061526209,90.48219648284208,91.57896160253696,92.5900403582479,93.52031605020922,94.3742857322489,95.15606609548767,95.86940039847711,96.51766644377578,97.10388560096472,97.63073287610125,98.1005480276114,98.51534772862138,98.87683877572742,99.18643234420446,99.44525928965314,99.65418649608631,99.81383427045328,99.92459478360325,99.98665155768752,100.0,99.96446898325685,99.87974347231415,99.74538819732524,99.56087237333568,99.32559546631758,99.03891400564254,98.7001694429929,98.30871705771217,97.86395590859355,97.36535983210788,96.8125094870698,96.20512544574228,95.54310233138087,94.82654400221539,94.055799781871,93.23150173622837,92.3546029967214,91.42641713007448,90.44865855447819,89.42348400220365,88.35353502865576,87.24198156786468,86.09256653441628,84.90965147182156,83.69826324732415,82.46414179314701,81.21378889417731,79.95451802209068,78.69450521591332,77.44284100902348,76.20958340259129,75.00581188545748,73.84368250045036,72.73648395714194,71.69869479104291,70.7460415692347,69.89555814244342,69.16564594354911,68.57613533253539,68.14834798787771,67.90516034436978,67.87106807738964,68.07225163360299,68.53664280810638,69.29399236800876,70.37593872245128,71.8160776390663,73.65003300687508,75.91552864562365,78.65246116155843,81.90297384963785,85.7115316421877,90.1249971039895,model B,0.8027505378092518,0.15293429028629835,-0.059784048837985715,kappa,v1.5,0.5021595925424192,-0.477651904012499,89.0,6.0,-81.08448801856315
40,Firehauler Botson I,24.0,55.73332377361566,49.510665315995226,44.45520834034154,40.48533063243515,37.52064783466522,35.482154644286155,34.292359796964284,33.875414835614585,34.15723666452747,35.0656238887856,36.530366938970815,38.48335198116104,40.85865861221731,43.5926513403608,46.62406485103992,49.89408305808749,53.346411940167926,56.92734616251451,60.58582948395678,64.27350894923774,67.94478286662141,71.55684257079028,75.06970797103273,78.4462568847208,81.65224815607773,84.65633856023551,87.43009349258294,89.94799144340297,92.18742225780112,94.12867918092279,95.75494468846176,97.05227010245775,98.00954899238462,98.61848436152873,98.87354961865665,98.7719433349739,98.31353778637268,97.50082128097078,96.33883427193933,94.83509925562157,92.9995444549415,90.84442128810231,88.38421562257454,85.63555281437527,82.61709653263677,79.34944136946498,75.85499923508806,72.1578795382968,68.28376315217064,64.25977016509961,60.1143214170921,55.87699382137321,51.578369471274954,47.24987853241497,42.92363592016656,38.63227176241604,34.40875564761402,30.286214658113725,26.297745188801663,22.476218551014764,18.85408036175325,15.463143718176864,12.33437615739588,9.497680401553115,6.981668888189196,4.813432085905528,3.0183005953143986,1.6196010352758579,0.6384057144320225,0.09327608802330717,0.0,0.3713227104230214,1.2166717081530554,2.541875308831456,4.34887503815,6.63543180041212,9.39482583238157,12.61555044242526,16.280999534943437,20.36914892008534,24.85223140876805,29.69640569297206,34.86141901133043,40.300263600015626,45.958826928901935,51.775535723037144,57.68099376938128,63.59761350885885,69.43924141368164,75.11077714997596,80.50778652568533,85.51610822378257,90.01145432075415,93.859004590381,96.9129945928161,99.01629754893497,100.0,99.68297125259346,97.8714266088508,94.35848438198191,model B,0.4827679891378409,-0.1576495188512888,-0.05307507272001333,zeta,v2.0,0.16802068271242118,-0.17031323612055418,46.0,66.0,-49.95323091546871
41,Wallminer Botchik,48.0,23.63425477902551,15.749506308213737,9.651302545128912,5.177771829244219,2.1746716083688504,0.49523210788754185,0.0,0.5566820729604054,2.039988900316906,4.3314785101510545,7.319400054317325,10.898537477682586,14.97005318736554,19.4413317219763,24.2258234208557,29.242888093315038,34.41763868787513,39.68078496150639,44.96847714886771,50.22214963154633,55.38836460729707,60.41865575928206,65.26937192531004,69.90152076707584,74.28061243939997,78.37650325946808,82.16323937607011,85.61890043884041,88.72544326749676,91.46854552107962,93.83744936719239,95.82480515124044,97.42651506567007,98.64157681920899,99.47192730610529,99.92228627536655,100.0,99.71488494625194,99.07907144284655,98.10684735022602,96.81450172978997,95.2201685131342,93.34367017129142,91.2063613839694,88.83097270879233,86.24145425053759,83.46281933037729,80.5209881551174,77.44263148643672,74.25501431012705,70.98583950533154,67.66309151378537,64.314880009055,60.969283565776344,57.654193328896966,54.39715668291228,51.225220921108395,48.16477691479647,45.241402782559724,42.479707559486805,39.903174866412115,37.534006579159346,35.39296649777421,33.499224015771695,31.870197789367143,30.52139940672544,29.466277057189995,28.716059200531603,28.279598236179343,28.16321417247031,28.370538295878234,28.902356840260378,29.75645465609279,30.927458879714344,32.40668260256017,34.18196854040722,36.23753270261021,38.553808061340575,41.10728822082963,43.87037108660221,46.8112025347242,49.8935200810298,53.07649655038175,56.31458374588281,59.55735611813964,62.74935443448756,65.82992944824157,68.73308556792021,71.3873245265031,73.71548905066079,75.63460652998556,77.05573268624903,77.88379524263483,78.01743759296973,77.34886247097107,75.76367561949137,73.14072945973992,69.3519667605426,64.26226430756957,57.72927657257378,model B,1.0229920855972798,0.3789881688455804,0.24813288023621083,kappa,v0.5,0.718446210611751,-0.6877644470539276,77.0,11.0,-63.599420893326766
42,Waterhauler Boterson,42.0,45.5965876812286,35.47278857033645,26.809317096343293,19.520409844246288,13.521356120913245,8.728639184599055,5.060071502722892,2.4349240379060952,0.7740495622709355,0.0,0.037137798156459845,0.8117413257649834,2.2521043011535076,4.288629247555691,6.853914976974229,9.882838102304719,13.312628577720542,17.082939267318338,21.135909542024248,25.416222904761064,29.871158643875813,34.4506375148286,39.10726145014159,43.796347297609245,48.47595458676926,53.10690732363391,57.65280981368254,62.08005651311461,66.35783590836363,70.45812842387167,74.35569835812473,78.0280798479489,81.4555568610674,84.6211372169181,87.51052063573165,90.11206081587129,92.41672153943206,94.41802680610212,96.11200499528354,97.49712705647514,98.5742387279151,99.34648678348454,99.8192393078724,100.0,99.89831650470833,99.52568277270282,98.89543544876312,98.02264428820908,96.92399660163163,95.61767572788138,94.12323353531997,92.46145695133106,90.65422852009127,88.72438098860546,86.69554592099794,84.59199634106785,82.43848340310443,80.26006709096214,78.08194094539867,75.92925081966915,73.82690766338885,71.79939433464794,69.87056644039328,68.06344720506942,66.40001636751668,64.90099310613604,63.58561299231138,62.47139897209129,61.57392637613505,60.90658195791671,60.48031696019006,60.30339420971633,60.38112924025215,60.71562544379504,61.305503250094205,62.145623334417586,63.22680385358592,64.53553171026196,66.05366784549851,67.75814655955872,69.62066886098214,71.60738984392182,73.67860009374074,75.78840112086273,77.88437482289223,79.90724697499523,81.79054474852633,83.460248257935,84.83443613592709,85.82292513687587,86.32690376851558,86.23855995186679,85.44070270945687,83.80637788176578,81.19847787196476,77.46934541889087,72.46037139829846,66.00158665236013,57.91124784743762,47.99541736010962,model A,1.0552683043525308,0.43803578298338264,0.09898286425767655,kappa,v0.5,0.7468557950232488,-0.7421305268217001,2.0,56.0,-100.0
43,Excaborer Botsky Jr.,84.0,0.0,3.6895163155403874,7.536073082854997,11.510749860781335,15.586067123152242,19.735959353132447,23.93574813755506,28.16211526125818,32.39307580142141,36.60795122190242,40.78734246757346,44.91310305865794,48.96831218506698,52.93724780073593,56.80535971796091,60.559242701735435,64.18660956408684,67.67626425841293,71.01807497381844,74.2029472294517,77.22279696884104,80.07052365423142,82.739983360921,85.2259618715976,87.52414777067531,89.63110553863108,91.54424864634109,93.26181264941752,94.78282828254494,96.10709455381689,97.23515183907251,98.16825497623299,98.90834635963813,99.4580290343829,99.82053979065404,99.99972225806646,100.0,99.82634960793575,99.48427379579282,98.97977449426476,98.31932594515594,97.5098477957185,96.55867819298855,95.47354687812287,94.26254828073549,92.93411461323404,91.49698896515649,89.9601983975077,88.33302703709586,86.6249891708689,84.84580234025168,83.00536043548153,81.11370678994567,79.18100727451733,77.2175233918923,75.23358537092581,73.23956526096859,71.24585002620384,69.26281463998345,67.30079517916477,65.37006191844696,63.48079242470812,61.64304465134063,59.86673003258913,58.161586577885735,56.53715196618786,55.0027366403137,53.56739690127957,52.239908002635524,51.028737244802855,49.94201706941034,48.98751815363058,48.172622504516724,47.50429655333843,46.989064249919835,46.632980156974426,46.441602544442986,46.41996648382926,46.5725569425363,46.90328187820395,47.41544533304561,48.111720528182595,48.99412295798316,50.06398348439767,51.32192143129549,52.76781767880274,54.40078775763624,56.219154943441396,58.22042335112917,60.40125102921401,62.75742305414656,65.28382462465268,67.97441415607022,70.82219637468474,73.81919541206645,76.95642789940656,80.2238760618542,83.61046081285073,87.104014848471,90.69125574175594,model B,1.110073963188584,0.48559914963017636,0.1422993901782006,kappa,v0.5,0.8245503794918647,-0.851142822236906,75.0,87.0,31.37964752001247
44,Firevator Botsky II,48.0,0.0,2.7875005311548136,5.968912175547505,9.496257492956127,13.322634402647843,17.402308086449324,21.69079825216637,26.144961757352743,30.723070593428215,35.384885230145905,40.091723320408676,44.80652376543499,49.493906140273765,54.12022547966857,58.653622424271035,63.064068727203406,67.32340812097044,71.40539254472044,75.28571373185552,78.94203015799113,82.35398934926471,85.5032455509937,88.37347275668273,90.9503730973799,93.22168059138242,95.17716025429154,96.80860256941644,98.10981331852767,99.07659877295939,99.70674624506142,100.0,99.95803252790779,99.58441117638353,98.88456014334051,97.86571783020432,96.53688955546012,94.90879562854859,92.99381478411183,90.80592297658761,88.36062753515338,85.6748966790201,82.76708439307343,79.65685066386646,76.36507707595976,72.91377776861177,69.326005752818,65.62575458869937,61.8378554232403,57.987869388375124,54.10197535942437,50.206853073880744,46.329561610542896,42.497413228999314,38.73784256946179,35.07827121294784,31.54596760181121,28.167902320623643,24.970598737404103,21.979979005197926,19.221205424006186,16.71851716306139,14.49506234345651,12.572725481118985,10.97195029013729,9.711557846435051,8.808560111794597,8.277968818229818,8.132599712708355,8.382872162223437,9.036604119213806,10.098802447333831,11.571448607572135,13.453279704720236,15.739564894190949,18.421877149182794,21.48786038819775,24.920991962905394,28.700340506358273,32.80031914155481,37.19043405035134,41.83502840272627,46.693021646388374,51.7176441567407,56.85616724718562,62.049628539791115,67.23255269628964,72.3326675094421,77.27061535474353,81.95966000247533,86.30538879011459,90.20541015508664,93.54904652786747,96.21702258543783,98.08114886508356,99.00400073854901,98.83859274653518,97.42804829355029,94.60526470311072,90.1925736332816,84.0013968525865,model B,0.47516741668913753,-0.14209301604660834,-0.03513421099449909,zeta,v2.0,0.15271409167640834,-0.19126217754781008,44.0,54.0,-50.941496846104116
45,Rocklift Botson,88.0,45.473631067040465,33.11706442511782,23.040439627111482,15.045653904523013,8.943815597917188,4.555056796925099,1.708345980247126,0.24130065565603828,0.0,0.8387974992056598,2.6201335882811385,5.214348291319186,8.4994938615,12.361147421094568,16.6922236014675,21.392787183080138,26.369865735493647,31.537262257371857,36.81536781648474,42.130974189710884,47.417086503041034,52.61273587158088,57.66279203955415,62.51777602030568,67.13367273630452,71.47174365914674,75.49833944955871,79.18471259740016,82.506830061667,85.44518591049469,87.984613961161,90.11410042008899,91.82659652285061,93.11883117416905,93.991123587922,94.44719592714526,94.49398594403475,94.1414596199508,93.40242380541952,92.29233886013806,90.82913129297509,89.0330064019769,86.9262609143665,84.53309562655114,81.87942804412164,78.99270502185787,75.90171540372975,72.63640266290207,69.22767754173694,65.70723069179725,62.10734531384779,58.46070979785964,54.80023036301611,51.15884369770919,47.569329599549704,44.064123615364174,40.675129681201945,37.43353276233719,34.36961149327364,31.512550817741293,28.890254628705968,26.529158408374283,24.454041868184813,22.687841588826316,21.251463660230367,20.16359632157549,19.44052260129587,19.09593295708101,19.140737915874638,19.58288071388553,20.42714993658377,21.674992158708523,23.324324584269597,25.369347686548966,27.800357848104877,30.603560000775058,33.76088026568228,37.24977859323499,41.04306140312095,45.10869422433154,49.40961433514598,53.90354340314681,58.54280012521173,63.27411286752077,68.0384323055651,72.77074406415353,77.39988135739118,81.8483376287112,86.03207919085474,89.86035786589622,93.23552362523743,96.05283722959636,98.20028286902533,99.55838080291782,100.0,99.39017077833776,97.5858974453407,94.43597093776663,89.78078146172088,83.45213113266131,model B,0.8430591773902043,0.23046127560077023,-0.027021725224607995,kappa,v1.5,0.5587186198043977,-0.545441642234181,97.0,34.0,-57.092744186175594
46,Stonedigger Botsky,30.0,3.8455889530704073,1.9052907721891155,0.6505611425151426,0.031757608593027425,0.0,0.5072562988292866,1.5064246971791757,2.951411844647896,4.797207285834264,6.999954087844184,9.517015657802915,12.307038750373115,15.330012665278689,18.547324634834535,21.921811401481868,25.417806985329634,29.001186641701395,32.639407008688345,36.30154244470782,39.9583175560679,43.58213591453748,47.147104964922434,50.629057122647446,54.00556706134358,57.25596519044181,60.36134732277223,63.304580532169055,66.07030520108142,68.6449332581901,71.01664260602996,73.17536773861801,75.11278654908755,76.82230332732813,78.29902794763083,79.53975124633992,80.5429165895101,81.30858763056933,81.8384122579879,82.1355827329527,82.20479201704784,82.05218628994095,81.68531365707517,81.11306904736634,80.3456353009077,79.39442044667824,78.27199117025854,76.9920024715517,75.56912351250953,74.01895965486621,72.35797068787562,70.60338524605625,68.77311141694075,66.8856435388318,64.95996518856379,63.01544835927045,61.07174882815748,59.148697714281795,57.26618922633606,55.444064600439745,53.701992227935534,52.05934397319031,50.535067681405145,49.14755587642655,47.9145106485686,46.85280473243622,45.97833877475752,45.30589479222056,44.848985819315516,44.61970174618408,44.628551346473124,44.88430049519544,45.393806576594926,46.16184908201885,47.19095639779578,48.48122878311727,50.030157537929774,51.832440360825984,53.87979289694898,56.16075647589787,58.66050203963701,61.360630260419555,64.23896784870576,67.26936005109853,70.4214593382719,73.66051028291989,76.947130627698,80.23708854317945,83.48107607581086,86.62447878587959,89.60714157548249,92.36313070650371,94.82049200859228,96.90100527715617,98.51993486135031,99.58577644207887,100.0,99.65678897353419,98.44277560688597,96.23677248806139,92.90950027689661,model D,0.9356727665299466,0.29727854283336275,0.0167043841109058,kappa,v1.5,0.6249421313789351,-0.6377643815966675,94.0,55.0,-1.218908548237863
47,Rockhauler Boterson II,56.0,0.0,7.450579510888391,14.55632239427482,21.323752430365378,27.75939339936615,33.869769081483206,39.661403256922654,45.140819705890536,50.314542208593,55.18909454523606,59.77100049602583,64.06678384116842,68.08296836086988,71.82607783533629,75.30263604477379,78.51916676938836,81.48219378938619,84.19824088497327,86.67383183635579,88.91549042373975,90.92974042733127,92.7231056273364,94.30210980396126,95.67327673741192,96.84313020789446,97.81819399561499,98.60499188077954,99.21004764359422,99.63988506426517,99.90102792299838,100.0,99.94332507547608,99.73752692963271,99.38912934267596,98.90465609481195,98.29063096624677,97.55357773718646,96.70002018783713,95.73648209840485,94.66948724909571,93.50555942011579,92.25122239167118,90.91299994396795,89.49741585721219,88.01099391161007,86.4602578873675,84.85173156469068,83.19193872378567,81.48740314485859,79.74464860811547,77.9701988937624,76.17057778200541,74.35230905305076,72.52191648710438,70.68592386437243,68.8508549650609,67.02323356937595,65.20958345752366,63.41642840971012,61.65029220614133,59.91769862702356,58.22517145256264,56.579234462964855,54.986411438436264,53.453226159182776,51.9862024054108,50.59186395732601,49.276734595134855,48.047338099043245,46.91019824925714,45.87183882598293,44.938783609426515,44.117556379794074,43.41468091729146,42.836681002125,42.39008041450068,42.08140293462467,41.91717234270283,41.90391241894154,42.04814694354673,42.35639969672449,42.83519445868073,43.49105500962188,44.33050512975393,45.3600685992828,46.58626919841456,48.01563070735548,49.65467690631165,51.509931575488956,53.587918495093575,55.895161445331624,58.438184206409225,61.22351055853241,64.25766428190715,67.54716915673973,71.09854896323613,74.91832748160243,79.01302849204484,83.38917577476909,88.05329310998162,model A,0.25098125766196233,-0.3827284669966169,-0.47039142016239804,zeta,windows 2000,-0.06835732660312333,0.058113415943028796,87.0,91.0,29.39586239381584
48,Thumpwaller Botson II,60.0,37.92830331306024,28.308597112138823,20.283946729750113,13.751830518060974,8.61114821069025,4.762394310609423,2.1078239505423433,0.5516112258642746,0.0,0.3614471823212065,1.5467584785430157,3.469216613619762,6.044702027139805,9.191806041219749,12.831936500897648,16.889415887025546,21.29157190166103,25.968820525958254,30.85474155055788,35.8861465784762,41.00313950049382,46.14916944304297,51.27107618859458,56.31912806854387,61.24705232859594,66.01205796664986,70.57485104318218,74.89964246413004,78.95414823627233,82.70958219511158,86.14064120525387,89.22548283328824,91.94569549316553,94.28626106407607,96.23550998082686,97.78506879671781,98.92980021891702,99.66773561633528,100.0,99.93072947592839,99.46698117049941,98.61863562832485,97.39829168262037,95.82115379807512,93.9049118862196,91.66961359329578,89.13752906062328,86.33300815746429,83.28233018639263,80.01354606115588,76.55631295703992,72.94172143373294,69.20211503068704,65.37090233498084,61.482361521678875,57.571437366692535,53.6735307321392,49.82428052419966,46.059338123477374,42.41413428785287,38.92363852784156,35.622110954448644,32.542846599522065,29.717912208607096,27.177875506299266,24.95152693409431,23.06559386074297,21.544447265095503,20.409800891457312,19.68040287743364,19.371719854276574,19.49561351973653,20.060009683403273,21.068559784555347,22.520294882501965,24.40927211942713,26.72421365573343,29.44813807788415,32.55798427874348,36.024227810417955,39.810489709595,43.87313779538319,48.1608804396492,52.614352809857024,57.165695584398954,61.73812614043983,66.24550221423952,70.59187803400381,74.6710529252035,78.36611238840621,81.54896164962204,84.0798516831194,85.80689770676221,86.56559014983674,86.17829809338244,84.45376518301491,81.18659801425592,76.15674699036049,69.12897965264135,59.852346483284165,model D,0.436957285186785,-0.19025535890209438,-0.2954784042850696,zeta,v2.0,0.13493778292673467,-0.12558948622718483,42.0,45.0,-65.0160973147351
49,Walldigger Botson I,91.0,34.6717460976402,23.910544369878096,15.4169605108432,8.982071126340278,4.40705192319079,1.502965376598243,0.09054839751348423,0.0,1.0707689685992945,3.151341525696126,6.099028998883918,9.779755488329956,14.067845534140844,18.8458117837277,24.004142659171514,29.441090024588558,35.06245685349549,40.781384896174934,46.518142347040545,52.19991151200243,57.76057647583277,63.14051076953032,68.28636503768679,73.15085470585132,77.69254764789596,81.87565185338173,85.66980309492254,89.04985259555185,91.99565469608736,94.49185452249634,96.52767565326079,98.09670778674335,99.19669440855208,99.82932045890594,100.0,99.71766388337093,98.99454741726282,97.8459780339907,96.29016295730818,94.34797686977147,92.04274958010417,89.40005369056459,86.4474922643084,83.21448649275686,79.7320633629586,76.03264332495905,72.14982795916241,68.11818764369893,63.97304922178879,59.75028366910846,55.48609376115577,51.216801740615466,46.97863698472406,42.807523672633444,38.73886845278187,34.80734811025223,31.046697234141728,27.48949588492728,24.166957261826553,21.108715370169413,18.342612688759154,15.894487837237836,13.787963243453493,12.044232810826674,10.681849585708001,9.71651342475545,9.160858662289124,9.024241777662152,9.31252906262648,10.027884288694509,11.168556374503114,12.728667053188857,14.697998539743118,17.06178119837609,19.800481209898255,22.88958823906594,26.2994031019515,29.994825433324674,33.93514135399266,38.07381113818693,42.35825688091742,46.72965016533352,51.12269973010605,55.46543913677846,59.679014437132174,63.677471840563584,67.36754538144079,70.64844458645908,73.41164214202894,75.5406615616288,76.91086485315903,77.38924018634157,76.83418956004373,75.09531646965935,72.0132135745023,67.41925036511884,61.13536083070492,52.97383112642669,42.73708724082342,30.21748266314409,model B,0.33406126366753797,-0.2934294380288141,-0.12417940295550839,zeta,windows 2000,0.01706590741525374,-0.012821047823197863,66.0,64.0,-3.888647460052894
50,Thumppulverizer Botberg Jr.,52.0,54.873504204357026,40.396148484776056,28.519695960317748,19.01920834923029,11.680152792736182,6.29819143108143,2.6789709795847787,0.6379123046869771,0.0,0.5995719623562442,2.280108967857851,4.894024247925807,8.302453065349317,12.375042290335001,16.98973997655605,22.032584937201484,27.39749632102551,32.98606318839657,38.70733408734683,44.47760662962105,50.22021706672612,55.865329865980186,61.34972728656191,66.61659895555971,71.61533144402085,76.30129784300115,80.63564733961321,84.585094793077,88.12171031076798,91.22270882426665,93.87023966540862,96.051176142332,97.75690511552862,98.9831165738921,99.72959321076758,100.0,99.80167377198478,99.14541278971673,98.04526632483773,96.51832423368782,94.5845065333541,92.26635297771895,89.58881263351,86.57903345635025,83.2661518668048,79.6810823264328,75.85630691383585,71.82566490070485,67.62414232787387,63.28766158136499,58.85287096844021,54.35693429364925,49.837320434880276,45.33159291940711,40.877199499940595,36.5112617306761,32.270364543343014,28.190345823255985,24.306085985361616,20.651297550288355,17.258314720396278,14.157882955826828,11.378948550551215,8.948448208417634,6.891098619205318,5.229186034670651,3.9823558445942298,3.167402152837078,2.7980573533806825,2.8847817063858647,3.434552914233593,4.450655697579253,5.9324713714006005,7.875267421041639,10.269987078280636,13.103038897349666,16.356086331012413,20.005837306588617,24.023833802032417,28.376241421945387,33.02363897366757,37.920808043276004,43.01652257169232,48.253338430675754,53.56738299892159,58.88814473806727,64.138262768776,69.23331644676104,74.08161493885807,78.58398679904968,82.63356954453616,86.11559923176833,88.90720003250576,90.87717380986811,91.88578969438075,91.78457366001427,90.4160981002476,87.61377140412355,83.20162753227179,76.99411559298363,model D,0.29536410052458517,-0.3542383924197928,-0.41586189725304673,zeta,windows 2000,-0.03223410316459921,0.08131366800714536,81.0,34.0,-70.90120179152441
51,Firewidget Botski II,38.0,5.291751590344643,7.69998361515401,10.272174941083481,12.991047692061002,15.839774764835784,18.80197982897831,21.86173732688032,25.003572473754833,28.212461257636118,31.473830439379725,34.77355755266245,38.09797090398237,41.433849572658836,44.76842341083245,48.08937304346508,51.38482986833984,54.64337605606118,57.85404455005473,61.006319066567436,64.0901340946675,67.09587489624438,70.01437750600881,72.8369287314928,75.5552661530496,78.16157812385374,80.64850376990104,83.00913299000851,85.2370064558145,87.32611561177863,89.2709026751817,91.06626063612588,92.70753325753452,94.19051507515235,95.51145139754519,96.66703830610031,97.65442265502611,98.47120207135234,99.11542495492995,99.58559047843119,99.88064858734961,100.0,99.94349620751835,99.71143947386201,99.30458283580955,98.72413010296079,97.97173585773692,97.04950545538024,95.95999502395439,94.70621146434429,93.29161245025614,91.72010642821735,89.99605261757667,88.12426101050394,86.10999237199054,83.95895823984895,81.67732092471289,79.27169351003738,76.74913985209872,74.11717457999461,71.38376309564369,68.55732157378628,65.6467169619834,62.6612669806179,59.61074012289374,56.50535565483603,53.35578361529103,50.17314481592653,46.96901084123168,43.755404048516496,40.54479756791253,37.35011530237231,34.184731927670114,31.06247289240135,27.99761441798232,25.00488349865077,22.09945790146599,19.29696616630835,16.613487605879303,14.065552305701914,11.670141124120017,9.444685692299155,7.4070684142262895,5.575622466708987,3.969131799376655,2.606831134679861,1.5084059678899486,0.6939925671004877,0.18417797322519677,0.0,0.16294723398147729,0.6949590345478799,1.618425533898217,2.956187637053613,4.731537021855552,6.968216138967195,9.69041821187314,12.92278723687861,16.690417983110958,21.018855992518194,25.934097579869945,model B,0.35302796553358123,-0.2852318108197158,-0.34687960452852695,zeta,windows 2000,0.04821224371498026,-0.03082856625655306,31.0,20.0,-94.76891957175857
52,Excawaller Botchik Jr.,20.0,45.63034474753086,33.642329753696835,23.78316507811752,15.876554291238747,9.754016422295898,5.254733892024158,2.225400445368773,0.5200690841953204,0.0,0.5335085066197998,1.9958129729428546,4.268882755618689,7.241286131768379,10.808038231695068,14.870448971593786,19.335970986262282,24.118047561810677,29.135960568372276,34.31467839281352,39.58470387144421,44.88192222272785,50.14744897999221,55.327477924138876,60.37312901635424,65.24029633081939,69.88949598742035,74.28571408445858,78.39825463136091,82.20058748139017,85.67019626435491,88.78842631932055,91.54033262731855,93.91452774405755,95.90302973263329,97.50111009623853,98.70714171087442,99.52244675805902,99.9511446575391,100.0,99.67827047977518,98.99755482755795,97.97164074310982,96.61635282797187,94.94940051817538,92.99022601695212,90.75985222744269,88.28073068540836,85.57658949194294,82.67228124617938,79.59363097800254,76.36728408075908,73.020554243967,69.58127138602656,66.07762958693026,62.538035020973695,58.990953889464635,55.46476035343374,51.987584466346725,48.587160106810984,45.29067291128747,42.124608206804744,39.11459894366165,36.28527362814312,33.660104255232184,31.26125424131055,29.109426356881045,27.223710659270893,25.62143242534048,24.318000084199408,23.32675314991438,22.658810154215516,22.32291657921309,22.325292790102864,22.669481967878696,23.356198042042823,24.383173623314434,25.745007936340812,27.433014752412287,29.435070322159124,31.73546130827874,34.314732718234616,37.14953583697102,40.21247615962052,43.471961324216814,46.89204904440198,50.43229504214531,54.04760098044176,57.6880623960222,61.29881663208094,64.8198907709688,68.18604956689934,71.32664337868883,74.16545610242504,76.6205531042099,78.6041291528544,80.02235635259775,80.77523207580587,80.75642689569797,79.8531325190286,77.94590971884435,model B,0.9458284043720062,0.34976848838089014,0.1248835104034709,kappa,v0.5,0.6680932602743563,-0.6384993328933717,34.0,86.0,-48.229708574288225
