id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Polarity Sinks,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,Sonoreceptors,Astrogation Buffer Length,Cranial Uplink Bandwidth,InfoCore Size,Repulsorlift Motor HP,AutoTerrain Tread Count,Productivity
25,Rockwalker Boterson II,25.0,70.50286738444494,55.33864942057307,42.42715055416516,31.5853525930174,22.638681682120595,15.420833006525122,9.773595494206093,5.546676518928197,2.5975266031109627,0.7911641206935632,0.0,0.10366242660407364,0.9888215461944245,2.549014167439598,4.684468464852928,7.301928681657843,10.314479832652632,13.641372407075592,17.207847071470045,20.94495937254942,24.789404440062192,28.683341689656878,32.57421952574731,36.414600044377465,40.161983736086356,43.77863418877346,47.23140279056331,50.49155343267104,53.534587212266814,56.34006713534148,58.89144281957094,61.175875197181675,63.18406121781568,64.91005855139548,66.35111029098886,67.50746965567448,68.38222469340653,68.98112298387964,69.31239634139388,69.38658551772077,69.21636490496688,68.81636723843926,68.20300829951225,67.39431161848887,66.40973317746922,65.26998611321437,63.996865420010685,62.613072652535905,61.142040628723514,59.60775813262808,58.03459461728993,56.44712490760067,54.8699539031685,53.327541281181276,51.84402619927465,50.44305199839454,49.147590905662625,47.97976873724396,46.960689601206006,46.11026060039226,45.447016535278586,44.98794460684447,44.74830911943419,44.741476183625004,44.97873841909056,45.469139657463785,46.219299645207066,47.233238746471926,48.51220264596871,50.05448705182833,51.855262398465875,53.906398549452774,56.196289500373744,58.70967808169723,61.42748066163701,64.32661184901652,67.37980919614306,70.55545790165732,73.81741551341497,77.12483663133588,80.4319976102818,83.68812126291715,86.8372015625679,89.81782834609997,92.5630120167656,95.00000824709043,97.05014268172344,98.62863564029762,99.6444268203193,100.0,99.59120774114794,98.30709609202874,96.02972929020733,92.63401446545595,87.9875263425665,81.95033194426671,74.37481529405053,65.10550211905415,53.97888455292509,40.823245838683334,71.62336232457167,model E,zeta,v0.5,0.7976343517991464,0.8206364770797446,-0.17586994984309157,0.1734654505406732,46.0,76.0,-53.436195501091575
26,Stonepulverizer Botson II,23.0,0.0,4.470964870005145,8.81458028786918,13.032490853905438,17.126341168427256,21.097775831747963,24.9484394441809,28.679976606039396,32.294031917636794,35.792249979286424,39.17627539130162,42.44775275399572,45.60832666768205,48.659641732673954,51.60334254928476,54.441073717827805,57.174479838616435,59.805205511963955,62.33489533818373,64.76519391758909,67.09774585049337,69.33419573720988,71.47618817805197,73.52536777333299,75.48337912336625,77.3518668284651,79.13247548894287,80.8268497051129,82.43663407728855,83.96347320578309,85.4090116909099,86.77489413298228,88.06276513231363,89.27426928921722,90.41105120400641,91.47475547699455,92.46702670849494,93.38950949882093,94.24384844828587,95.03168815720309,95.7546732258859,96.41444825464765,97.01265784380169,97.55094659366131,98.03095910453993,98.45433997675079,98.82273381060726,99.1377852064227,99.40113876451039,99.61443908518376,99.77933076875604,99.89745841554061,99.97046662585083,100.0,99.98770313830146,99.93522064106851,99.84419710861454,99.71627714125289,99.55310533929686,99.35632630305979,99.12758463285505,98.86852492899591,98.58079179179573,98.26602982156788,97.92588361862565,97.56199778328241,97.17601691585149,96.7695856166462,96.34434848597989,95.90195012416586,95.44403513151752,94.97224810834814,94.48823365497105,93.99363637169971,93.49010085884727,92.9792717167272,92.46279354565276,91.94231094593731,91.4194685178941,90.89591086183668,90.37328257807819,89.85322826693208,89.33739252871155,88.82741996373012,88.32495517230092,87.83164275473743,87.34912731135294,86.87905344246083,86.42306574837436,85.98280882940689,85.55992728587174,85.15606571808235,84.77286872635186,84.41198091099373,84.07504687232131,83.76371121064787,83.47961852628687,83.22441341955151,82.99974049075512,82.80724434021118,-23.861584815974695,model E,alpha,v0.5,0.4834598019089754,0.5624346738649832,-0.3634337563150672,0.4635843251498205,15.0,10.0,-4.174585539489684
27,Firewaller Botson,86.0,81.72812551480051,68.23560160002494,56.234577935966115,45.643075467666335,36.3801414162827,28.365984933154962,21.522106820022692,15.771423315391889,11.038383947051244,7.249083450737609,4.3313677549512235,2.214934031920178,0.831424814714535,0.114516180509828,0.0,0.4258602529600028,1.3323434099575957,2.6620228802148556,4.359857525619002,6.3732442408829595,8.6520645998549,11.148725567977813,13.818194280898203,16.618026889224307,19.508391469434088,22.452085000932076,25.414544409256422,28.363851675434848,31.270733011490435,34.10855210209651,36.85329741238171,39.48356356188368,41.98052676465227,44.327914335503685,46.51196826242192,48.5214028451112,50.34735639969734,51.98333702957878,53.425162462426556,54.670893953334975,55.72076425412013,56.57709964876929,57.24423605503919,57.72842919220324,58.037758814949214,58.18202701342654,58.172650579441324,58.022547438802185,57.74601714981746,57.35861546793617,56.87702297654603,56.318907783913566,55.70278228627994,55.04785399710224,54.37387044244431,53.700958122521,53.049455539387445,52.43974029077811,51.89205023010059,51.42629869257084,51.061883787504215,50.81749175675441,50.71089439929886,50.758740561978975,50.97634169638364,51.37745148188904,51.97403951484222,52.776059063894024,53.791208891490705,55.02468914150008,56.47895129299996,58.15344218021066,60.04434207857482,62.14429685699532,64.4421441962089,66.92263387332346,69.56614211249627,72.3483800017646,75.24009597602142,78.20677236615225,81.20831601430243,84.19874295531771,87.12585716431006,89.9309233703939,92.54833393655169,94.90526980567383,96.92135551271754,98.50830826304747,99.56958107689769,100.0,99.68539538036063,98.50222721117453,96.31720453990702,92.98689894350667,88.35735206978065,82.26367724491809,74.52965514715133,64.96732354658485,53.37656111115714,39.54466527876398,-51.02907741224738,model E,zeta,v0.5,0.8993945820056303,0.9998785911121785,-0.3161823076144672,0.23128192825359606,69.0,32.0,-65.92608426440553
28,Wallvator Botberg I,86.0,16.402932370204308,12.902399608603227,9.868853929288603,7.281562469680461,5.120153891258409,3.364618379561641,1.9953076441889421,0.9929349187986797,0.338574961108809,0.013664052896873467,0.0,0.27974213231490797,0.8354113037979045,1.6498898924648584,2.706421800391267,3.9886124537121823,5.480428802622259,7.1661993213757285,9.030614008286415,11.058724385727729,13.23594350013266,15.548045921993792,17.981167745863313,20.521806590352924,23.15682159813405,25.873433435937553,28.659224294553955,31.50213788883341,34.39047945768555,37.31291576407967,40.25847509504464,43.21654726166892,46.17688359910051,49.129596966547076,52.06516174727576,54.97441384861342,57.848550701946444,60.67913126272075,63.45807601044192,66.17766694867511,68.830547605045,71.409723031236,73.90855980299185,76.32078602011624,78.64049130647216,80.86212680998219,82.98050520262862,84.99080068045346,86.8885489635579,88.66964729610302,90.33035444630944,91.86729070645733,93.27743789288644,94.5581393459962,95.70709993024552,96.7223860341529,97.60242557029639,98.34600797531384,98.9522842099025,99.42076675881918,99.75132963088028,99.9442083589621,100.0,99.91966313498926,99.70451786898487,99.35624583110123,98.87689017451204,98.268855576451,97.53490823821137,96.67817588514582,95.70214776666667,94.61067465624578,93.4079688514147,92.09860417376467,90.68751596894597,89.18000110666951,87.58171798070448,85.89868650888059,84.13728813308698,82.30426581927192,80.406724057444,78.45212886167077,76.44830777007957,74.40344984485769,72.32610567225136,70.2251873625667,68.10996855016947,65.99008439348492,63.87553157499822,61.77666830125336,59.70421430285489,57.669250834466226,55.6832206748106,53.75792812667104,51.905539016889755,50.13858069636839,48.469942040069164,46.91287344701323,45.48098684028073,44.18825566701264,86.50974365787806,model B,gamma,v1.0,0.4646915213781305,0.5269240256263026,-0.5269783462350794,0.5183119744024761,0.0,26.0,58.97875679738311
29,Extradigger Botson Jr.,67.0,0.0,3.2414962079035945,6.422302465263174,9.54277369328057,12.603264813157583,15.604130746096045,18.54572641329778,21.428406735964593,24.25252663529832,27.018441032500768,29.72650484877376,32.37707300531912,34.97050042333866,37.50714202403421,39.98735272860758,42.4114874582606,44.779901134195086,47.09294867761284,49.35098500971571,51.554365051705496,53.70344372478403,55.79857595015313,57.84011664901458,59.82842074257027,61.763843152021956,63.64673879857151,65.4774626034207,67.25636948777137,68.98381437282536,70.66015217978445,72.28573782985049,73.86092624422528,75.38607234411066,76.86153105070844,78.28765728522042,79.66480596884844,80.99333202279433,82.27359036825989,83.50593592644692,84.6907236185573,85.82830836579282,86.91904508935528,87.96328871044652,88.96139415026835,89.91371633002262,90.82061017091108,91.68243059413564,92.49953252089806,93.27227087240016,94.00100056984377,94.68607653443073,95.3278536873628,95.9266869498419,96.48293124306974,96.99694148824824,97.46907260657912,97.89967951926431,98.2891171475055,98.63774041250463,98.94590423546347,99.21396353758382,99.44227324006752,99.6311882641164,99.7810635309323,99.89225396171695,99.96511447767224,100.0,99.99726544990199,99.95726574858013,99.88035581723614,99.76689057707189,99.61722494928912,99.43171385508978,99.21071221567564,98.95457495224846,98.66365698601012,98.33831323816243,97.97889862990723,97.58576808244625,97.15927651698144,96.69977885471451,96.20763001684732,95.68318492458171,95.12679849911947,94.53882566166244,93.91962133341246,93.26954043557127,92.58893788934078,91.87816861592275,91.13758753651902,90.36754957233143,89.56840964456177,88.74052267441185,87.8842435830835,86.99992729177856,86.08792872169889,85.14860279404621,84.1823044300224,83.18938855082926,82.17021007766864,6.623889797472742,model B,alpha,v1.0,0.5407502001718778,0.6100981576187782,-0.40828605573374027,0.3570558729599563,31.0,48.0,85.67259305763307
30,Thumppulverizer Botchik Jr.,92.0,72.27827374411525,56.72786344998987,43.45962598951505,32.298378130596554,23.07649375185521,15.633757200896763,9.817216652581848,5.481037467295694,2.486355549218139,0.7011307045934237,0.0,0.26413112062053984,1.3810757285116502,3.244622820873825,5.75465208832127,8.816987273151792,12.343249527616715,16.250710772190537,20.462147053841008,24.905691904299037,29.514689698328183,34.227549011994995,38.987595980938664,43.74292765864074,48.446265374695194,53.0548080930782,57.530085770418104,61.83781271426524,65.94774094136142,69.83351353591065,73.47251800784818,76.84573965111059,79.93761490190595,82.73588469698338,85.23144783190281,87.41821431930558,89.29295874718296,90.85517363714786,92.10692280270234,93.05269470750976,93.69925582366332,94.05550398995639,94.13232177015225,93.94242981125376,93.50024020177361,92.82170983000363,91.92419374228548,90.82629850128026,89.54773554423693,88.10917454126495,86.5320967536021,84.83864839188317,83.0514939744144,81.19366968543888,79.28843673340783,77.35913470925084,75.4290349446453,73.52119387028746,71.65830637415922,69.86255915980225,68.15548410458486,66.55781161797272,65.08932399979854,63.76870879853198,62.61341216954918,61.63949223340428,60.8614724340979,60.29219489734623,59.94267378885186,59.82194867257419,59.936937868997774,60.29229181340654,60.890246414145786,61.73047641089667,62.80994873295103,64.1227758574707,65.66006916776352,67.40979231155542,69.3566145592548,71.48176416222806,73.76288171105963,76.17387349383603,78.68476485440414,81.26155355064584,83.86606311274554,86.45579620146874,88.98378796641644,91.39845940430709,93.64347071724019,95.65757467097595,97.37446995318669,98.72265453175163,99.62527901299795,100.0,99.75883345082326,98.80800803681454,97.04781850085695,94.37247901565081,90.66997654197671,85.82192418696877,78.28359015811438,model B,kappa,v1.0,0.1,-0.045106785440044594,-0.6565720167865021,0.7402656482869816,96.0,13.0,100.0
31,Pushdigger Boterson,88.0,29.473882457553074,23.24227627993875,17.851572857279262,13.25935945000455,9.42358107248802,6.302605888837627,3.8552881135752823,2.04102841720458,0.8198318366669017,0.1523631906858456,0.0,0.3248829124840307,1.0899636331582025,2.2590503590860593,3.796850719160689,5.669012218779123,7.8421601894051465,10.283933243020543,12.963016231464472,15.8491707106615,18.913262909737526,22.127289205024546,25.464399098953443,28.898915703835083,32.40635373053002,35.963434982006426,39.54810135178607,43.13952532727912,46.718117998007074,50.26553456871382,53.76467737736541,57.199696418038016,60.555987368694055,63.820187123846885,66.98016683211381,70.02502243865749,72.9450627325153,75.73179489881751,78.37790757589373,80.8772514172672,83.2248171585383,85.41671118915548,87.45012862907534,89.32332391031011,91.03557886336479,92.58716830856106,93.97932315225094,95.21419098791806,96.29479420216744,97.22498558560315,98.00940144859524,98.65341224193413,99.16307068237468,99.54505738306594,99.80662398887222,99.95553381658148,100.0,99.94862113993993,99.81031445908968,99.5942464617775,99.30976109861996,98.96630543606098,98.57335283079813,98.14032360909738,97.67650325099618,97.1909580793952,96.69244845403821,96.18933947038113,95.68950916334599,95.2002542159698,94.7281931729338,94.27916715898806,93.85813810225966,93.46908446245183,93.11489446393036,92.79725683369838,92.51654904426093,92.27172306137274,92.06018859668349,91.87769386526276,91.71820384801804,91.57377605899848,91.43443381758885,91.2880370255928,91.12015044920017,90.91390950584704,90.64988355596289,90.30593669960379,89.85708607797804,89.27535767985508,88.52963965286872,87.58553311970384,86.40520049917319,84.94721133218361,83.16638561258682,81.01363462292429,78.43579927505549,75.37548595567827,71.77089987673446,67.55567593070062,4.994588579005807,model B,gamma,v1.0,0.460799088199491,0.33048599894684105,-0.4025931473139757,0.29278957195456484,20.0,59.0,64.14302256057363
32,Excawalker Boterson Jr.,69.0,0.0,0.46464095581658676,1.3429931056106137,2.588280939418186,4.156142074801779,6.004575490710611,8.093889761341057,10.386651289997044,12.847632542950437,15.443760283301467,18.144063804839078,20.91962316590138,23.743517423236,26.590772865860497,29.438311248922776,32.264898027561465,35.05109059076631,37.77918649523856,40.43317169925143,42.998668796510415,45.462885250013734,47.81456162591272,50.04391982737219,52.14261132843091,54.10366540786191,55.921437383032924,57.5915568437668,59.110875886201875,60.47741734665233,61.69032303546873,62.74980197089825,63.65707861294516,64.41434109723117,65.02468946885598,65.49208391625749,65.8212930050722,66.01784191199583,66.08796065864352,66.03853234541009,65.87704138533093,65.61152173794177,65.25050514313969,64.80296935504302,64.27828637585208,63.68617068970921,63.03662749655956,62.33990094601142,61.60642237119619,60.84675852262955,60.071559802071015,59.29150849638483,58.5172670114004,57.75942610577241,57.028453124841626,56.33464023449449,55.68805265502469,55.09847689499255,54.57536898508574,54.12780271197985,53.76441785219883,53.49336840597516,53.322270831110394,53.25815227683489,53.30739881766955,53.47570368728501,53.76801551236285,54.188486546455316,54.74042090384618,55.42622279341055,56.24734475247675,57.20423588068492,58.29629007384802,59.52179425781252,60.877876622319484,62.360454854863136,63.964184374551735,65.68240656596986,67.50709701303727,69.4288137328686,71.4366454096358,73.51815962842569,75.6593511091037,77.8445899401724,80.05656981262976,82.2762562538355,84.48283486136641,86.65365953687547,88.76420071996023,90.78799362201357,92.69658646009114,94.4594886907663,96.0441192439964,97.41575475697827,98.53747780801075,99.37012515035634,99.87223594609685,100.0,99.70720599337388,98.94518971793475,97.6627823096585,-40.353115853073795,model E,beta,v0.5,0.9412905882699627,0.9545799420456628,-0.045436911337473296,0.08730459867929288,88.0,7.0,-19.13370976006435
33,Waterhauler Botberg Jr.,92.0,0.0,0.07438115167296071,0.395004263560009,0.9506548285396375,1.7300637547628122,2.72192054482856,3.9148863709024817,5.297607045778208,6.858725889881792,8.58689649421902,10.470795379265663,12.499134549800672,14.660673945682282,16.94423378856707,19.33870682457193,21.833070462878975,24.416398810283425,27.077874601684336,29.806801026518357,32.59261345113634,35.42489103712291,38.29336825555904,41.18794629722738,44.09870437876078,47.01591094473345,49.930034765695275,52.83175593214901,55.71197674447031,58.56183249877086,61.372702168704194,64.1362189832148,66.84428090022986,69.48906097629386,72.06301763214658,74.55890481424359,76.96978205221967,79.28902441229559,81.51033234662732,83.62774143859852,85.63563204405574,87.52873882848668,89.30216020014143,90.95136763909639,92.47221492226154,93.86094724433008,95.1142102346717,96.22905887016806,97.20296628399166,98.03383247032771,98.71999288503838,99.2602269422708,99.65376640700714,99.90030368355823,100.0,99.95349348855245,99.76190716190216,99.42685678546746,98.95045864560613,98.33533721376688,97.58463270658301,96.70200854190936,95.69165869080209,94.5583149254416,93.30725396299795,91.94430450543956,90.47585417528487,88.90885634729658,87.25083687611946,85.50990071986011,83.6947384596107,81.81463271491509,79.87946445517777,77.89971920701603,75.88649315755505,73.85149915366594,71.80707259714609,69.7661772358436,67.74241085072339,65.75001083887776,63.80385969247783,61.91949037367013,60.11309158541409,58.40151293826449,56.802270013095004,55.33354931976559,54.01421315173289,52.863804336603124,51.902550882628454,51.151370521145914,50.63187514495873,50.36637514266237,50.377883628910645,50.690120570628224,51.327516809163,52.3152179783836,53.679088318717774,55.44571438713616,57.64240866307658,60.29721305031326,63.43890227476688,-68.5946315692096,model E,zeta,v0.5,0.6611292996573573,0.49455253862711046,-0.2368353598158015,0.21225203587042277,65.0,31.0,-1.4533131759167048
34,Watervator Botson II,86.0,22.10249634166688,15.011945432051807,9.472302300281351,5.336983023005517,2.46672529094091,0.7294295262632727,0.0,0.1601859494226719,1.0984226954395901,2.7096727599882726,4.895266983427991,7.5627456419323265,10.625699564881666,14.003611252255709,17.621695992026048,21.410742977548622,25.30695642495632,29.25179669055145,33.191821388198285,37.07852650671558,40.868187527269136,44.521700540764236,48.00442336523825,51.28601666325325,54.34028505928815,57.14501825713177,59.68183215727505,61.936009974303374,63.89634335428983,65.5549734921869,66.90723224921904,67.95148327027624,68.6889631013053,69.12362230670293,69.26196658670834,69.1128978947955,68.68755555506591,67.99915737964093,67.06284078605437,65.89550391464533,64.51564674594978,62.94321221809448,61.19942734418833,59.30664432971531,57.288181689927406,55.16816536723638,52.971369848606564,50.723059282948014,48.44882859850798,46.17444462026436,43.925687187317315,41.72819027028311,39.607283088685094,37.587831228347085,35.69407775878662,33.94948435060502,32.37657239288295,30.99676411057076,29.830223681882917,28.895698355687482,28.21035956890262,27.78964406388476,27.647095005825744,27.794203100142095,28.240247709867017,28.992137973047853,30.05425392013003,31.42828759136036,33.11308415417022,35.104483020570584,37.39515896455197,39.97446323946321,42.828264695415506,45.9387908966717,49.28446923903469,52.839768067245366,56.57503779237443,60.45635200920909,64.44534861365541,68.49907092012317,72.56980877891591,76.60493969364177,80.54676993857338,84.33237567607614,87.8934440739745,91.15611442295817,94.0408192539688,96.46212545559814,98.32857539146707,99.54252801764403,100.0,99.59050683164067,98.19690395027308,95.6952278556042,91.95453722673716,86.83675403956241,80.19650468414643,71.88096108213243,61.72968180411501,49.574453187067576,-40.53334865933975,model B,kappa,v1.0,0.3814365246772332,0.37660898861605774,-0.590792710477073,0.6174964922860873,77.0,19.0,41.69881116368069
35,Waterborer Botsky II,56.0,0.0,1.5333192127266198,3.085578037907551,4.656272401240412,6.244870287209008,7.850811739083349,9.473508858919617,11.112345807560196,12.766678804633653,14.435836128554755,16.119118116524444,17.815797164529865,19.525117727344348,21.246296318527413,22.97852151042477,24.720953934168314,26.472726279676138,28.23294329565253,30.000681789587958,31.77499062775907,33.554890735228724,35.33937509584596,37.12740875224601,38.917928805850295,40.70984441686642,42.50203680428818,44.29335924589557,46.082637078254784,47.86866769671817,49.65022055542431,51.426037167297935,53.19483110404999,54.9552879961776,56.706065532964104,58.445793462479,60.173073591577975,61.88647978590295,63.58455796988196,65.26582612672931,66.92877429844546,68.57186458581704,70.1935311484169,71.79218020460408,73.36619003152377,74.91391096510742,76.4336654000726,77.9237477899231,79.38242464694892,80.80793454222622,82.19848810561736,83.55226802577087,84.86742905012152,86.14209798489021,87.3743736950841,88.56232710449645,89.70400119570681,90.79741101008084,91.8405436477704,92.8313582677136,93.76778608763468,94.64773038404411,95.46906649223848,96.22964180630068,96.9272757790997,97.55975992229075,98.1248578063152,98.62030506040071,99.04380937256099,99.39305048959605,99.66568021709203,99.8593224194213,99.9715730197424,100.0,99.9421434009251,99.79551532203476,99.5575999216323,99.2258534168072,98.79770408343516,98.27055225617801,97.64177032848383,96.90870275258689,96.06866603950756,95.11894875905259,94.05681153981467,92.87948706917291,91.58418009329245,90.16806741712467,88.6282979044072,86.96199247766377,85.16624411820436,83.2381178661251,81.17465082030836,78.97285213842262,76.62970303692266,74.14215679104935,71.5071387348298,68.72154626107728,65.78224882139126,62.686087926157505,59.429877144547746,-42.21528385619082,model B,gamma,v1.0,0.6013686886045728,0.39517326733875013,-0.5471908803673964,0.49540317066483497,4.0,0.0,23.764679235178605
36,Rockwidget Botson I,71.0,29.56117671041974,22.868938754686084,17.148218930777148,12.346904697248974,8.413373290069655,5.296573609101516,2.9461049614417907,1.3122926616217536,0.3462604886642885,0.0,0.22643670224174584,0.9794930788176042,2.214148474462424,3.8864958365677293,5.953795313390137,8.374524709118312,11.10842679579824,14.116553482117117,17.361306839045625,20.80647698233877,24.417276811894975,28.160373607974005,32.00391748427292,35.91756669786096,39.8725098159725,43.84148473965864,47.798794584297404,51.72032041696216,55.583530850648785,59.367488495360746,63.052853266053596,66.62188254743691,70.05842821563552,73.34793051670859,76.47740880202761,79.43544912051269,82.21218866772729,84.79929709183158,87.18995465639357,89.37882726006026,91.3620383130855,93.13713747071735,94.70306622344403,96.06012034409714,97.20990919181484,98.15531187286302,98.90043025831409,99.45053885858533,99.81203155483543,99.99236518721901,100.0,99.8443369435238,99.53565183304745,99.08502636442832,98.5042759866706,97.80587463133298,97.00287629879084,96.10883350135919,95.13771256327517,94.10380577753587,93.02164041959774,91.90588461793209,90.77125008144105,89.63239168373012,88.50380390424039,87.39971412623957,86.33397279167,85.31994041285658,84.37037144107181,83.49729499196089,82.71189242782519,82.02437179675991,81.44383912865997,80.97816658807125,80.6338574839123,80.41590813604684,80.32766659871875,80.37068824084282,80.54458818315737,80.84689059223012,81.2728748313286,81.81541846814324,82.46483713937613,83.20872127217784,84.03176966245451,84.91561991002379,85.83867571063547,86.77593100484606,87.69879098375677,88.57488995160502,89.36790604521511,90.03737281031468,90.53848763469597,90.82191703825261,90.83359881985604,90.51454106110496,89.80061798693166,88.62236268305487,86.904756670307,84.56701633581073,28.16402788222146,model B,kappa,v1.0,0.25647851318605697,0.15399319248801824,-0.6210673812330804,0.651356939834213,26.0,94.0,52.492539867508015
37,Rockhauler Botberg,31.0,36.86219198328874,28.686658756316234,21.74690681052738,15.946450271993806,11.193001838803157,7.398391778603575,4.47848692614823,2.353109680839804,0.9459570042749872,0.1845194177889783,0.0,0.3272333843537538,1.1046047566680022,2.2739688526770037,3.7805689555759936,5.572955893565758,7.6029070373970775,9.825345297915247,12.198258123604527,14.682616498132797,17.24229393789584,19.84398548956202,22.457126727616654,25.053812751906534,27.608717185184638,30.099011170654215,32.504282369513795,34.80645395850113,36.98970362743812,39.04038257677523,40.94693451513586,42.69981465686088,44.291408719553296,45.71595192162242,46.9694479798288,48.04958810682828,48.955670008716865,49.688516882575115,50.250396414012286,50.64493977471144,50.87706061997367,50.9528740862623,50.87961578874791,50.66556081885235,50.31994274179361,49.85287259413068,49.27525788130625,48.59872157519399,47.835521111640674,46.99846738801155,46.100843760735614,45.15632504284861,44.17889650153871,43.182772855690196,42.18231727342906,41.19196036966551,40.226119203641744,39.299116276472354,38.42509852869191,37.617956337799214,36.89124251579977,36.25809130675188,35.731137384311964,35.3224348492759,35.04337622712759,34.90461146558005,34.91596693212215,35.08636441156222,35.42374010357141,35.934963620230924,36.62575698357448,37.50061362313309,38.56271737347857,39.81386147177208,41.254367555303695,42.88300465903872,44.69690821316481,46.69149904063039,48.86040235469646,51.19536675647495,53.686183232478726,56.320604152158495,59.08426226545672,61.960589700346425,64.93073696037311,67.97349192220659,71.0651988331816,74.17967730883902,77.28814133047445,80.3591182426882,83.35836775091595,86.2488009189838,88.99039916664748,91.54013326714767,93.85188234473219,95.87635287222557,97.56099766856208,98.84993489632073,99.68386705929001,100.0,66.94391644820311,model B,gamma,v1.0,0.5334782218867444,0.5465634610265995,-0.4508997239240936,0.3840116420075201,69.0,44.0,42.79084780988035
38,Pushborer Botsky,86.0,32.684102339922426,26.669626892009184,21.358923657101755,16.719005524505068,12.717523350604324,9.322765958865006,6.503660139832859,4.229770651133897,2.4713002174744254,1.1990895306410245,0.38461724950049725,0.0,0.017992375166893164,0.4119869351088647,1.156014207013815,2.2247426851499994,3.593478830865858,5.2381670725901515,7.135389805831939,9.262367393180487,11.596958164305402,14.117658415956502,16.80360241196392,19.63456238323803,22.590948527769545,25.653809010629384,28.804829963968736,32.02633548701913,35.30128764609232,38.61328647458032,41.9465699729554,45.28601410877029,48.61713281665767,51.9260779983308,55.19963952258292,58.42524522528787,61.59096090939956,64.68549034495211,67.69817526906007,70.61899538591828,73.43856836680179,76.14814985006574,78.73963344114586,81.20555071255791,83.53907120389815,85.73400242184296,87.78478984014893,89.68651689965309,91.43490500827266,93.02631354100514,94.45773983992821,95.72681921420003,96.83182494005891,97.7716682608234,98.54589838689233,99.15470249574494,99.59890573194059,99.87997120711898,100.0,99.9617311563839,99.7685416891514,99.42444657826299,98.93409877075993,98.30278918076345,97.53644668947507,96.64163814517673,95.62556836323073,94.49608012607929,93.26165418324513,91.93140925133137,90.51510201402078,89.02312712207745,87.46651719334515,85.8569428127474,84.20671253228905,82.52877287105429,80.83670831520836,79.1447413179962,77.46773229974352,75.82117964785569,74.22121971681878,72.6846268281989,71.22881327064302,69.87182929987745,68.63236313870944,67.52974097702655,66.58392697179556,65.81552324706534,65.24576989396368,64.89654497069915,64.79036450256001,64.95038248191541,65.40039086821498,66.16481958798785,67.26873653484415,68.73784756947379,70.59849651964693,72.87766518021431,75.60297331310696,78.80267864733598,-60.084996733275716,model E,zeta,v0.5,0.7760347693768903,0.7155533289051593,-0.10983146830360824,0.11478277933128324,44.0,6.0,-11.991404889572408
39,Wallhauler Botsky,49.0,37.68967469005355,28.23808307316834,20.343809244831373,13.903200005566822,8.814215202629793,4.976607341154516,2.2920929039047184,0.6645153796259439,0.0,0.20710018520139112,1.1969356980558916,2.8833225068010724,5.182894356448958,8.0152160487507,11.302888430763353,14.971645092018571,18.95044077029353,23.171531465983833,27.570546265078434,32.086550870736566,36.66210284346695,41.24329854990881,45.779811820214974,50.22492431403727,54.535547595113634,58.67223691445764,62.59919670214935,66.28427776772966,69.6989662091947,72.81836403059444,75.62116146823132,78.08960102546261,80.2094332161038,81.96986401643423,83.36349402580512,84.38624933584927,85.03730410829343,85.31899486137155,85.23672646484118,84.79886984360128,84.01665138991292,82.90403408422115,81.47759032457881,79.75636646467349,77.761739060455,75.51726282536744,73.04851029417942,70.38290319541986,67.54953553241502,64.57898837292588,61.50313634738892,58.354945855760285,55.168264982958824,51.977605122914085,48.81791431121359,45.72434226635626,42.73199713960378,39.87569397343422,37.1896948686028,34.70744085979865,32.461275499905426,30.48216015286603,28.799380995146535,27.440247725805953,26.429783985162626,25.790409482067762,25.541613829778438,25.69962209043203,26.277052028125723,27.28256307059369,28.720496979494797,30.590510229285815,32.88719809471726,35.599710446917385,38.71135925808059,42.199217814760914,46.033711639768576,50.17820112266068,54.58855585884555,59.21272069727463,63.9902734967563,68.85197459084898,73.71930796137323,78.50401412052133,83.10761470156311,87.420928758161,91.32358077228557,94.68350037073206,97.35641375023569,99.18532681119436,100.0,99.61641485994208,97.83623229075934,94.44624251674958,89.2178067635168,81.90629064328287,72.25048924884887,59.97204395611254,44.77485093520968,26.344461370271834,-98.68755038849284,model E,zeta,v0.5,0.7594125877202225,0.7097942015261908,-0.43835865420433995,0.5192022009193409,42.0,31.0,-39.85333505770441
